layer,regime,fold,axis,cosine,test_score_correlation,probe_norm,axis_norm
18,joint,actor_01_statement_01,lm_raw,0.027891554706746566,-0.17276020877613707,40.4995488799216,0.7928027510643005
18,joint,actor_01_statement_01,lm_norm_weighted,0.021941307139075706,-0.20203518008340843,40.4995488799216,5.832040309906006
18,joint,actor_01_statement_02,lm_raw,0.03812622266739301,0.8481643185196753,46.25583189601558,0.7928027510643005
18,joint,actor_01_statement_02,lm_norm_weighted,0.042236618584968445,0.843490417710796,46.25583189601558,5.832040309906006
18,joint,actor_02_statement_01,lm_raw,0.038376741329146605,0.2853584715023804,41.85110106640104,0.7928027510643005
18,joint,actor_02_statement_01,lm_norm_weighted,0.0321380343652466,0.4786444208026617,41.85110106640104,5.832040309906006
18,joint,actor_02_statement_02,lm_raw,0.04530826865014726,0.8463193149275252,47.25212018481465,0.7928027510643005
18,joint,actor_02_statement_02,lm_norm_weighted,0.05011506136180583,0.8851863447273931,47.25212018481465,5.832040309906006
18,joint,actor_03_statement_01,lm_raw,0.027993726304667805,0.09672567043400203,41.700364966423756,0.7928027510643005
18,joint,actor_03_statement_01,lm_norm_weighted,0.02171353220734407,0.20078624595496525,41.700364966423756,5.832040309906006
18,joint,actor_03_statement_02,lm_raw,0.04991763694555504,-0.8356951980552221,47.715948319439576,0.7928027510643005
18,joint,actor_03_statement_02,lm_norm_weighted,0.053937802525977345,-0.7797134683126945,47.715948319439576,5.832040309906006
18,joint,actor_04_statement_01,lm_raw,0.03148803563903299,0.6231138506809891,40.737950963543206,0.7928027510643005
18,joint,actor_04_statement_01,lm_norm_weighted,0.026254055398220833,0.5927835300142063,40.737950963543206,5.832040309906006
18,joint,actor_04_statement_02,lm_raw,0.06491879473059257,0.9653056045595663,47.107825384332735,0.7928027510643005
18,joint,actor_04_statement_02,lm_norm_weighted,0.06822655475365474,0.7977870133414074,47.107825384332735,5.832040309906006
18,joint,actor_05_statement_01,lm_raw,0.04161779162638969,0.9126403681399641,41.175301201881844,0.7928027510643005
18,joint,actor_05_statement_01,lm_norm_weighted,0.03492877531301765,0.9753676967753536,41.175301201881844,5.832040309906006
18,joint,actor_05_statement_02,lm_raw,0.0460723312631727,-0.4783470644799477,47.6733829345959,0.7928027510643005
18,joint,actor_05_statement_02,lm_norm_weighted,0.050085824176485785,-0.47337465683783275,47.6733829345959,5.832040309906006
18,joint,actor_06_statement_01,lm_raw,0.028000907590994696,0.7538477479628691,40.920743349441366,0.7928027510643005
18,joint,actor_06_statement_01,lm_norm_weighted,0.022491588655839036,0.7548668294273774,40.920743349441366,5.832040309906006
18,joint,actor_06_statement_02,lm_raw,0.05453774952478466,0.3958585928250094,47.876942587094554,0.7928027510643005
18,joint,actor_06_statement_02,lm_norm_weighted,0.05881209020406606,0.3881422519161138,47.876942587094554,5.832040309906006
18,joint,actor_07_statement_01,lm_raw,0.03137347886259668,0.16229635175397175,41.48701364489707,0.7928027510643005
18,joint,actor_07_statement_01,lm_norm_weighted,0.025911637912901915,0.20974933582969169,41.48701364489707,5.832040309906006
18,joint,actor_07_statement_02,lm_raw,0.04359893406454679,-0.9972919830339256,48.34767286390357,0.7928027510643005
18,joint,actor_07_statement_02,lm_norm_weighted,0.04801863121840128,-0.9662817547331872,48.34767286390357,5.832040309906006
18,joint,actor_08_statement_01,lm_raw,0.024619601894876303,-0.05276800818206689,41.142587814857464,0.7928027510643005
18,joint,actor_08_statement_01,lm_norm_weighted,0.018443849173201986,-0.043539690337456145,41.142587814857464,5.832040309906006
18,joint,actor_08_statement_02,lm_raw,0.050285037349469056,-0.7396047022021482,47.456389568427504,0.7928027510643005
18,joint,actor_08_statement_02,lm_norm_weighted,0.05450777476464991,-0.7567287974015715,47.456389568427504,5.832040309906006
18,joint,actor_09_statement_01,lm_raw,0.044996674406209594,-0.5255519191325455,41.791503658834756,0.7928027510643005
18,joint,actor_09_statement_01,lm_norm_weighted,0.038486277949463125,-0.38579466918959576,41.791503658834756,5.832040309906006
18,joint,actor_09_statement_02,lm_raw,0.053661782653373076,0.9983381838591127,48.385803877645436,0.7928027510643005
18,joint,actor_09_statement_02,lm_norm_weighted,0.05895648385985665,0.9983731487331283,48.385803877645436,5.832040309906006
18,joint,actor_10_statement_01,lm_raw,0.03211175205569708,0.5618163320689114,41.458136483783335,0.7928027510643005
18,joint,actor_10_statement_01,lm_norm_weighted,0.02663563198870698,0.5630844411572009,41.458136483783335,5.832040309906006
18,joint,actor_10_statement_02,lm_raw,0.05196905027694134,-0.3185916906921068,47.94734936254534,0.7928027510643005
18,joint,actor_10_statement_02,lm_norm_weighted,0.05557378205666536,-0.3431330520496062,47.94734936254534,5.832040309906006
18,joint,actor_11_statement_01,lm_raw,0.03318768788781966,0.46918811552811945,42.00317266019232,0.7928027510643005
18,joint,actor_11_statement_01,lm_norm_weighted,0.02728842389977191,0.43577586163455445,42.00317266019232,5.832040309906006
18,joint,actor_11_statement_02,lm_raw,0.05048522017766576,0.8645109781237766,48.201948669506564,0.7928027510643005
18,joint,actor_11_statement_02,lm_norm_weighted,0.05385950439978766,0.9237448758425453,48.201948669506564,5.832040309906006
18,joint,actor_12_statement_01,lm_raw,0.03215170411301748,0.5338382559085502,40.992693720189905,0.7928027510643005
18,joint,actor_12_statement_01,lm_norm_weighted,0.024981359680055024,0.5419259154868458,40.992693720189905,5.832040309906006
18,joint,actor_12_statement_02,lm_raw,0.04308787852549716,0.37353374375555204,47.89747218062097,0.7928027510643005
18,joint,actor_12_statement_02,lm_norm_weighted,0.04719701427110011,0.08553681441410348,47.89747218062097,5.832040309906006
18,joint,actor_13_statement_01,lm_raw,0.025620733488636045,0.9606586215869425,41.49934185304351,0.7928027510643005
18,joint,actor_13_statement_01,lm_norm_weighted,0.01940310843543186,0.9933164629968919,41.49934185304351,5.832040309906006
18,joint,actor_13_statement_02,lm_raw,0.047191126351309926,0.3316365857917173,46.90516360934503,0.7928027510643005
18,joint,actor_13_statement_02,lm_norm_weighted,0.050735545093221285,0.35398914422767536,46.90516360934503,5.832040309906006
18,joint,actor_14_statement_01,lm_raw,0.03414273646272995,-0.12075283900235595,41.35931071342099,0.7928027510643005
18,joint,actor_14_statement_01,lm_norm_weighted,0.02814922839726212,-0.05883526293845376,41.35931071342099,5.832040309906006
18,joint,actor_14_statement_02,lm_raw,0.04215443719048162,-0.8384205259941366,44.25464280010377,0.7928027510643005
18,joint,actor_14_statement_02,lm_norm_weighted,0.045742107258335614,-0.8555934401834082,44.25464280010377,5.832040309906006
18,joint,actor_15_statement_01,lm_raw,0.03175848068186127,-0.7874962042084057,41.54041127277558,0.7928027510643005
18,joint,actor_15_statement_01,lm_norm_weighted,0.02687818824745529,-0.5423647419666454,41.54041127277558,5.832040309906006
18,joint,actor_15_statement_02,lm_raw,0.043989168298059184,0.8970401366276725,48.047384431644325,0.7928027510643005
18,joint,actor_15_statement_02,lm_norm_weighted,0.049287461291321444,0.9220318896994102,48.047384431644325,5.832040309906006
18,joint,actor_16_statement_01,lm_raw,0.028637885815808267,0.9990752922964755,39.44738125059156,0.7928027510643005
18,joint,actor_16_statement_01,lm_norm_weighted,0.021687960214383947,0.9893924772468723,39.44738125059156,5.832040309906006
18,joint,actor_16_statement_02,lm_raw,0.0740754800484824,0.43602340650011717,43.95254629151469,0.7928027510643005
18,joint,actor_16_statement_02,lm_norm_weighted,0.0770550162226155,0.312199998517946,43.95254629151469,5.832040309906006
18,joint,actor_17_statement_01,lm_raw,0.03523467128890301,0.9987968431883585,41.406062207238506,0.7928027510643005
18,joint,actor_17_statement_01,lm_norm_weighted,0.03122848297166269,0.9947184582958007,41.406062207238506,5.832040309906006
18,joint,actor_17_statement_02,lm_raw,0.04888002121899309,0.239278791719991,45.76844014892463,0.7928027510643005
18,joint,actor_17_statement_02,lm_norm_weighted,0.053675384525142866,0.36742108360922204,45.76844014892463,5.832040309906006
18,joint,actor_18_statement_01,lm_raw,0.02711483986864237,0.7537346777711513,42.671974090244234,0.7928027510643005
18,joint,actor_18_statement_01,lm_norm_weighted,0.02119996269737264,0.8856802847913682,42.671974090244234,5.832040309906006
18,joint,actor_18_statement_02,lm_raw,0.055263928500397894,0.9623910145674269,45.49882110579065,0.7928027510643005
18,joint,actor_18_statement_02,lm_norm_weighted,0.06058707961737462,0.9435437300420528,45.49882110579065,5.832040309906006
18,joint,actor_19_statement_01,lm_raw,0.03520519191903127,0.5514683807862243,42.20851932728204,0.7928027510643005
18,joint,actor_19_statement_01,lm_norm_weighted,0.029965027474758908,0.5309179972805773,42.20851932728204,5.832040309906006
18,joint,actor_19_statement_02,lm_raw,0.047464783806767316,0.8945486141290735,48.58832646661438,0.7928027510643005
18,joint,actor_19_statement_02,lm_norm_weighted,0.05189282788097296,0.9417299977099493,48.58832646661438,5.832040309906006
18,joint,actor_20_statement_01,lm_raw,0.026395051465009083,0.660520206409739,41.96436847785916,0.7928027510643005
18,joint,actor_20_statement_01,lm_norm_weighted,0.02048846877544162,0.6985578417116955,41.96436847785916,5.832040309906006
18,joint,actor_20_statement_02,lm_raw,0.04272663674428411,0.45771302902889643,48.691000634686745,0.7928027510643005
18,joint,actor_20_statement_02,lm_norm_weighted,0.047466808308173916,0.3661887122686988,48.691000634686745,5.832040309906006
18,joint,actor_21_statement_01,lm_raw,0.017961032751577274,0.7566199433272391,41.07720803162093,0.7928027510643005
18,joint,actor_21_statement_01,lm_norm_weighted,0.011751992654558624,0.773677005769676,41.07720803162093,5.832040309906006
18,joint,actor_21_statement_02,lm_raw,0.0475895061319194,-0.6060288784965823,48.95743218208337,0.7928027510643005
18,joint,actor_21_statement_02,lm_norm_weighted,0.05217339185017164,-0.6461943822702509,48.95743218208337,5.832040309906006
18,joint,actor_22_statement_01,lm_raw,0.029410401373482945,-0.31561868408349164,41.563321336162076,0.7928027510643005
18,joint,actor_22_statement_01,lm_norm_weighted,0.02344736293647431,-0.35785599909718685,41.563321336162076,5.832040309906006
18,joint,actor_22_statement_02,lm_raw,0.0493364509283715,0.9914818899238799,48.22167804838097,0.7928027510643005
18,joint,actor_22_statement_02,lm_norm_weighted,0.053722058770391094,0.9933002716954477,48.22167804838097,5.832040309906006
18,joint,actor_23_statement_01,lm_raw,0.029505588658680033,0.029267871986430848,42.367969111202804,0.7928027510643005
18,joint,actor_23_statement_01,lm_norm_weighted,0.0236331393068515,0.03646056381839721,42.367969111202804,5.832040309906006
18,joint,actor_23_statement_02,lm_raw,0.04730690301923906,0.9881319443604389,48.646314672946865,0.7928027510643005
