endpoint,statement,contrast,left,right,metric,mean,ci_low,ci_high
final_answer,IOM,delta_M_secondary,no_mlp,clean,accuracy,-0.02840909090909094,-0.09090909090909094,0.03409090909090906
final_answer,ITH,delta_A,no_attn,clean,mean_within_fold_auc,0.011363636363636354,-0.022727272727272707,0.045454545454545525
final_answer,ITH,delta_A,no_attn,clean,pooled_roc_auc,0.016012396694214837,-0.010204674586776851,0.045454545454545414
final_answer,ITH,delta_A,no_attn,clean,accuracy,0.017045454545454586,-0.03409090909090906,0.06818181818181812
final_answer,ITH,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.06818181818181823,0.011363636363636354,0.13636363636363635
final_answer,ITH,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.02285640495867769,-0.00904248450413223,0.05875516528925617
final_answer,ITH,delta_A_minus_M,no_attn,no_mlp,accuracy,0.03409090909090917,-0.022727272727272707,0.09090909090909094
final_answer,ITH,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.05681818181818188,-0.11363636363636365,-0.011363636363636354
final_answer,ITH,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.006844008264462853,-0.03861053719008256,0.021435950413223104
final_answer,ITH,delta_M_secondary,no_mlp,clean,accuracy,-0.017045454545454586,-0.07386363636363635,0.03409090909090917
final_answer,ITS,delta_A,no_attn,clean,mean_within_fold_auc,0.011363636363636354,-0.022727272727272707,0.05681818181818177
final_answer,ITS,delta_A,no_attn,clean,pooled_roc_auc,0.006327479338843034,-0.020144628099173504,0.03628615702479343
final_answer,ITS,delta_A,no_attn,clean,accuracy,0.03409090909090917,-0.005681818181818232,0.07954545454545459
final_answer,ITS,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.022727272727272707,0.0,0.05681818181818188
final_answer,ITS,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.037706611570247905,0.0067148760330578705,0.07244641012396695
final_answer,ITS,delta_A_minus_M,no_attn,no_mlp,accuracy,0.06818181818181823,0.011363636363636354,0.125
final_answer,ITS,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.011363636363636354,-0.05681818181818177,0.022727272727272818
final_answer,ITS,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.03137913223140487,-0.06095041322314054,-0.004774664256198391
final_answer,ITS,delta_M_secondary,no_mlp,clean,accuracy,-0.03409090909090906,-0.07386363636363635,0.005681818181818232
final_answer,IWL,delta_A,no_attn,clean,mean_within_fold_auc,0.03409090909090917,-0.022727272727272707,0.09090909090909094
final_answer,IWL,delta_A,no_attn,clean,pooled_roc_auc,0.025955578512396715,-0.012529054752066096,0.07128099173553715
final_answer,IWL,delta_A,no_attn,clean,accuracy,0.017045454545454586,-0.03977272727272718,0.07386363636363635
final_answer,IWL,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.07954545454545459,0.011363636363636354,0.14772727272727282
final_answer,IWL,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.05126549586776863,0.016525697314049535,0.09077995867768596
final_answer,IWL,delta_A_minus_M,no_attn,no_mlp,accuracy,0.051136363636363646,-0.005681818181818232,0.10795454545454541
final_answer,IWL,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.045454545454545414,-0.10227272727272729,0.0
final_answer,IWL,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.025309917355371914,-0.05965909090909083,0.010459710743801587
final_answer,IWL,delta_M_secondary,no_mlp,clean,accuracy,-0.03409090909090906,-0.08522727272727271,0.017045454545454475
final_answer,IWW,delta_A,no_attn,clean,mean_within_fold_auc,0.03409090909090906,-0.022727272727272707,0.09090909090909094
final_answer,IWW,delta_A,no_attn,clean,pooled_roc_auc,0.005681818181818121,-0.03383264462809921,0.04390818698347103
final_answer,IWW,delta_A,no_attn,clean,accuracy,0.02840909090909094,-0.017045454545454586,0.07954545454545447
final_answer,IWW,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.03409090909090906,-0.045454545454545414,0.11363636363636365
