endpoint,statement,condition,metric,mean,ci_low,ci_high
block6,IWW,clean,accuracy,0.7159090909090909,0.6477272727272727,0.7784090909090909
block6,IWW,no_attn,mean_within_fold_auc,0.9659090909090909,0.9204545454545454,1.0
block6,IWW,no_attn,pooled_roc_auc,0.9241993801652892,0.8826188016528925,0.9610020661157025
block6,IWW,no_attn,accuracy,0.8863636363636364,0.8409090909090909,0.9261363636363636
block6,IWW,no_mlp,mean_within_fold_auc,0.8522727272727273,0.7727272727272727,0.9204545454545454
block6,IWW,no_mlp,pooled_roc_auc,0.8424586776859504,0.7824121900826446,0.8966942148760331
block6,IWW,no_mlp,accuracy,0.7670454545454546,0.7045454545454546,0.8295454545454546
block6,MTI,clean,mean_within_fold_auc,0.8977272727272727,0.8295454545454546,0.9545454545454546
block6,MTI,clean,pooled_roc_auc,0.884426652892562,0.8354823088842975,0.9265269886363635
block6,MTI,clean,accuracy,0.8125,0.7556818181818182,0.8636363636363636
block6,MTI,no_attn,mean_within_fold_auc,0.9318181818181818,0.875,0.9772727272727273
block6,MTI,no_attn,pooled_roc_auc,0.9159349173553719,0.8721590909090909,0.9549328512396694
block6,MTI,no_attn,accuracy,0.8522727272727273,0.7954545454545454,0.9034090909090909
block6,MTI,no_mlp,mean_within_fold_auc,0.9318181818181818,0.875,0.9772727272727273
block6,MTI,no_mlp,pooled_roc_auc,0.9116735537190083,0.8712551652892562,0.9470557851239669
block6,MTI,no_mlp,accuracy,0.8295454545454546,0.7727272727272727,0.8806818181818182
block6,TAI,clean,mean_within_fold_auc,0.9659090909090909,0.9204545454545454,1.0
block6,TAI,clean,pooled_roc_auc,0.9169679752066116,0.8788739669421488,0.9511880165289256
block6,TAI,clean,accuracy,0.8352272727272727,0.7840909090909091,0.8863636363636364
block6,TAI,no_attn,mean_within_fold_auc,0.9204545454545454,0.8636363636363636,0.9772727272727273
block6,TAI,no_attn,pooled_roc_auc,0.9114152892561983,0.8697055785123967,0.9474431818181818
block6,TAI,no_attn,accuracy,0.8352272727272727,0.7840909090909091,0.8863636363636364
block6,TAI,no_mlp,mean_within_fold_auc,0.9318181818181818,0.875,0.9772727272727273
block6,TAI,no_mlp,pooled_roc_auc,0.9194214876033058,0.8782218491735537,0.9546745867768595
block6,TAI,no_mlp,accuracy,0.8636363636363636,0.8125,0.9147727272727273
block6,TIE,clean,mean_within_fold_auc,0.9318181818181818,0.875,0.9772727272727273
block6,TIE,clean,pooled_roc_auc,0.9050878099173554,0.8632457386363637,0.9425361570247934
block6,TIE,clean,accuracy,0.8181818181818182,0.7670454545454546,0.8693181818181818
block6,TIE,no_attn,mean_within_fold_auc,0.9431818181818182,0.8863636363636364,0.9886363636363636
block6,TIE,no_attn,pooled_roc_auc,0.9367252066115702,0.8974690082644629,0.9705610795454545
block6,TIE,no_attn,accuracy,0.8693181818181818,0.8181818181818182,0.9147727272727273
