position,layer,statement,metric,condition,mean,ci_low,ci_high
answer,11,combined,accuracy,within,0.7135416666666666,0.65625,0.7708333333333334
answer,11,combined,accuracy,cross,0.5364583333333334,0.5,0.578125
answer,11,combined,accuracy,gap,0.17708333333333326,0.11458333333333337,0.23958333333333337
answer,12,01,mean_within_fold_auc,within,0.7083333333333334,0.6041666666666666,0.8125
answer,12,01,mean_within_fold_auc,cross,0.8333333333333334,0.75,0.90625
answer,12,01,mean_within_fold_auc,gap,-0.125,-0.25026041666666643,0.0
answer,12,01,pooled_roc_auc,within,0.6657986111111112,0.5564236111111112,0.7773546006944443
answer,12,01,pooled_roc_auc,cross,0.6940104166666666,0.6449652777777778,0.7578233506944443
answer,12,01,pooled_roc_auc,gap,-0.02821180555555547,-0.14713541666666663,0.08246527777777768
answer,12,01,accuracy,within,0.6041666666666666,0.5104166666666666,0.6979166666666666
answer,12,01,accuracy,cross,0.5104166666666666,0.5,0.53125
answer,12,01,accuracy,gap,0.09375,-0.01041666666666663,0.19791666666666663
answer,12,02,mean_within_fold_auc,within,0.84375,0.7291666666666666,0.9375
answer,12,02,mean_within_fold_auc,cross,0.6875,0.5520833333333334,0.8125
answer,12,02,mean_within_fold_auc,gap,0.15625,0.0,0.30208333333333337
answer,12,02,pooled_roc_auc,within,0.8250868055555556,0.7335069444444444,0.9092881944444444
answer,12,02,pooled_roc_auc,cross,0.6436631944444444,0.5646701388888888,0.7278645833333334
answer,12,02,pooled_roc_auc,gap,0.18142361111111116,0.06856553819444441,0.2855902777777778
answer,12,02,accuracy,within,0.7395833333333334,0.6458333333333334,0.8333333333333334
answer,12,02,accuracy,cross,0.59375,0.5208333333333334,0.6666666666666666
answer,12,02,accuracy,gap,0.14583333333333337,0.04166666666666674,0.25
answer,12,combined,mean_within_fold_auc,within,0.7760416666666666,0.6822916666666666,0.859375
answer,12,combined,mean_within_fold_auc,cross,0.7604166666666666,0.6875,0.8333333333333334
answer,12,combined,mean_within_fold_auc,gap,0.015625,-0.09895833333333337,0.11979166666666674
answer,12,combined,pooled_roc_auc,within,0.7378472222222222,0.6529920789930556,0.8205322265624999
answer,12,combined,pooled_roc_auc,cross,0.5883246527777778,0.5673828125,0.6148003472222222
answer,12,combined,pooled_roc_auc,gap,0.14952256944444442,0.06684027777777779,0.2261311848958334
answer,12,combined,accuracy,within,0.671875,0.59375,0.75
answer,12,combined,accuracy,cross,0.5520833333333334,0.515625,0.5885416666666666
answer,12,combined,accuracy,gap,0.11979166666666663,0.04166666666666663,0.19791666666666663
answer,13,01,mean_within_fold_auc,within,0.6979166666666666,0.5833333333333334,0.8020833333333334
answer,13,01,mean_within_fold_auc,cross,0.7916666666666666,0.6875,0.8854166666666666
answer,13,01,mean_within_fold_auc,gap,-0.09375,-0.22916666666666663,0.03125
answer,13,01,pooled_roc_auc,within,0.6566840277777778,0.5572916666666666,0.7569444444444444
answer,13,01,pooled_roc_auc,cross,0.6705729166666666,0.5959201388888888,0.7526041666666666
answer,13,01,pooled_roc_auc,gap,-0.01388888888888884,-0.1362847222222222,0.09722222222222221
answer,13,01,accuracy,within,0.59375,0.5104166666666666,0.6770833333333334
answer,13,01,accuracy,cross,0.5,0.5,0.5
answer,13,01,accuracy,gap,0.09375,0.01041666666666663,0.17708333333333337
answer,13,02,mean_within_fold_auc,within,0.8645833333333334,0.7604166666666666,0.9479166666666666
answer,13,02,mean_within_fold_auc,cross,0.65625,0.5208333333333334,0.78125
answer,13,02,mean_within_fold_auc,gap,0.20833333333333337,0.05208333333333337,0.36458333333333326
answer,13,02,pooled_roc_auc,within,0.8224826388888888,0.7343641493055556,0.9036458333333334
answer,13,02,pooled_roc_auc,cross,0.6241319444444444,0.5455729166666666,0.70703125
answer,13,02,pooled_roc_auc,gap,0.19835069444444442,0.09982638888888884,0.29123263888888895
answer,13,02,accuracy,within,0.7708333333333334,0.6770833333333334,0.8541666666666666
answer,13,02,accuracy,cross,0.5208333333333334,0.4479166666666667,0.59375
answer,13,02,accuracy,gap,0.25,0.14583333333333326,0.3645833333333333
answer,13,combined,mean_within_fold_auc,within,0.78125,0.6979166666666666,0.859375
answer,13,combined,mean_within_fold_auc,cross,0.7239583333333334,0.625,0.8177083333333334
answer,13,combined,mean_within_fold_auc,gap,0.05729166666666663,-0.0625,0.171875
answer,13,combined,pooled_roc_auc,within,0.7356770833333334,0.6559217664930556,0.8144558376736111
answer,13,combined,pooled_roc_auc,cross,0.5747612847222222,0.54296875,0.6086154513888888
answer,13,combined,pooled_roc_auc,gap,0.16091579861111116,0.08517523871527773,0.2299262152777778
answer,13,combined,accuracy,within,0.6822916666666666,0.6197916666666666,0.75
answer,13,combined,accuracy,cross,0.5104166666666666,0.4739583333333333,0.546875
answer,13,combined,accuracy,gap,0.171875,0.09895833333333326,0.25
answer,14,01,mean_within_fold_auc,within,0.6770833333333334,0.5520833333333334,0.7916666666666666
answer,14,01,mean_within_fold_auc,cross,0.6145833333333334,0.4791666666666667,0.7395833333333334
answer,14,01,mean_within_fold_auc,gap,0.0625,-0.10416666666666663,0.21875
answer,14,01,pooled_roc_auc,within,0.6271701388888888,0.5095486111111112,0.7426215277777778
answer,14,01,pooled_roc_auc,cross,0.6011284722222222,0.5125868055555556,0.6827365451388887
answer,14,01,pooled_roc_auc,gap,0.02604166666666663,-0.10590277777777779,0.16190321180555545
answer,14,01,accuracy,within,0.5729166666666666,0.46875,0.6770833333333334
answer,14,01,accuracy,cross,0.5,0.5,0.5
answer,14,01,accuracy,gap,0.07291666666666663,-0.03125,0.17708333333333337
answer,14,02,mean_within_fold_auc,within,0.7291666666666666,0.6145833333333334,0.8333333333333334
answer,14,02,mean_within_fold_auc,cross,0.625,0.4895833333333333,0.75
answer,14,02,mean_within_fold_auc,gap,0.10416666666666663,-0.03125,0.23958333333333337
answer,14,02,pooled_roc_auc,within,0.7009548611111112,0.5850694444444444,0.8094618055555556
answer,14,02,pooled_roc_auc,cross,0.5633680555555556,0.4865451388888889,0.6414930555555556
answer,14,02,pooled_roc_auc,gap,0.13758680555555558,0.00824652777777779,0.2534722222222222
answer,14,02,accuracy,within,0.65625,0.5520833333333334,0.75
answer,14,02,accuracy,cross,0.5208333333333334,0.4583333333333333,0.5833333333333334
answer,14,02,accuracy,gap,0.13541666666666663,0.04166666666666663,0.21875000000000006
answer,14,combined,mean_within_fold_auc,within,0.703125,0.6041666666666666,0.796875
answer,14,combined,mean_within_fold_auc,cross,0.6197916666666666,0.5208333333333334,0.7135416666666666
answer,14,combined,mean_within_fold_auc,gap,0.08333333333333337,-0.03645833333333337,0.19270833333333337
answer,14,combined,pooled_roc_auc,within,0.6639539930555556,0.5662950303819445,0.7590060763888888
answer,14,combined,pooled_roc_auc,cross,0.5469835069444444,0.5139973958333334,0.5829020182291667
answer,14,combined,pooled_roc_auc,gap,0.11697048611111116,0.021047634548611104,0.20638020833333337
answer,14,combined,accuracy,within,0.6145833333333334,0.53125,0.6979166666666666
answer,14,combined,accuracy,cross,0.5104166666666666,0.4791666666666667,0.5416666666666666
answer,14,combined,accuracy,gap,0.10416666666666674,0.02604166666666663,0.18229166666666674
answer,15,01,mean_within_fold_auc,within,0.6666666666666666,0.5416666666666666,0.7916666666666666
answer,15,01,mean_within_fold_auc,cross,0.625,0.5,0.75
answer,15,01,mean_within_fold_auc,gap,0.04166666666666663,-0.11458333333333337,0.19791666666666663
answer,15,01,pooled_roc_auc,within,0.6163194444444444,0.4973958333333333,0.7330729166666666
answer,15,01,pooled_roc_auc,cross,0.5980902777777778,0.5047743055555556,0.6927191840277777
answer,15,01,pooled_roc_auc,gap,0.01822916666666663,-0.11501736111111116,0.1605902777777778
answer,15,01,accuracy,within,0.53125,0.4375,0.625
answer,15,01,accuracy,cross,0.5,0.5,0.5
answer,15,01,accuracy,gap,0.03125,-0.0625,0.125
answer,15,02,mean_within_fold_auc,within,0.6979166666666666,0.5625,0.8125
answer,15,02,mean_within_fold_auc,cross,0.6354166666666666,0.5104166666666666,0.75
answer,15,02,mean_within_fold_auc,gap,0.0625,-0.09375,0.21875
answer,15,02,pooled_roc_auc,within,0.6692708333333334,0.5481770833333334,0.78125
answer,15,02,pooled_roc_auc,cross,0.5703125,0.4835069444444444,0.6597222222222222
answer,15,02,pooled_roc_auc,gap,0.09895833333333337,-0.03125,0.2187608506944443
answer,15,02,accuracy,within,0.6458333333333334,0.5625,0.7291666666666666
answer,15,02,accuracy,cross,0.5625,0.4791666666666667,0.6458333333333334
answer,15,02,accuracy,gap,0.08333333333333337,-0.02083333333333326,0.17708333333333337
answer,15,combined,mean_within_fold_auc,within,0.6822916666666666,0.5677083333333334,0.7864583333333334
answer,15,combined,mean_within_fold_auc,cross,0.6302083333333334,0.5416666666666666,0.71875
answer,15,combined,mean_within_fold_auc,gap,0.05208333333333326,-0.078125,0.17708333333333326
answer,15,combined,pooled_roc_auc,within,0.6392144097222222,0.5358045789930556,0.7390407986111112
answer,15,combined,pooled_roc_auc,cross,0.5418836805555556,0.5095486111111112,0.5771484375
answer,15,combined,pooled_roc_auc,gap,0.09733072916666663,-0.002821180555555472,0.19086642795138886
answer,15,combined,accuracy,within,0.5885416666666666,0.5052083333333334,0.671875
answer,15,combined,accuracy,cross,0.53125,0.4895833333333333,0.5729166666666666
answer,15,combined,accuracy,gap,0.05729166666666663,-0.02083333333333337,0.13541666666666663
answer,16,01,mean_within_fold_auc,within,0.6354166666666666,0.5,0.7604166666666666
answer,16,01,mean_within_fold_auc,cross,0.6041666666666666,0.4791666666666667,0.7395833333333334
answer,16,01,mean_within_fold_auc,gap,0.03125,-0.15625,0.22916666666666663
answer,16,01,pooled_roc_auc,within,0.6328125,0.5138888888888888,0.7473958333333334
answer,16,01,pooled_roc_auc,cross,0.5802951388888888,0.4947916666666667,0.6692708333333334
answer,16,01,pooled_roc_auc,gap,0.05251736111111116,-0.09766710069444443,0.20703125
answer,16,01,accuracy,within,0.6041666666666666,0.5,0.7083333333333334
answer,16,01,accuracy,cross,0.5,0.5,0.5
answer,16,01,accuracy,gap,0.10416666666666663,0.0,0.20833333333333337
answer,16,02,mean_within_fold_auc,within,0.7395833333333334,0.6041666666666666,0.8645833333333334
answer,16,02,mean_within_fold_auc,cross,0.59375,0.4270833333333333,0.75
answer,16,02,mean_within_fold_auc,gap,0.14583333333333337,-0.02083333333333337,0.3333333333333333
answer,16,02,pooled_roc_auc,within,0.7152777777777778,0.5876736111111112,0.8302951388888888
answer,16,02,pooled_roc_auc,cross,0.5551215277777778,0.4526909722222222,0.6549587673611109
answer,16,02,pooled_roc_auc,gap,0.16015625,0.02907986111111105,0.2960069444444444
answer,16,02,accuracy,within,0.6770833333333334,0.5520833333333334,0.7916666666666666
answer,16,02,accuracy,cross,0.53125,0.46875,0.59375
answer,16,02,accuracy,gap,0.14583333333333337,0.01041666666666663,0.27083333333333337
answer,16,combined,mean_within_fold_auc,within,0.6875,0.5833333333333334,0.7864583333333334
answer,16,combined,mean_within_fold_auc,cross,0.5989583333333334,0.5104166666666666,0.6875
answer,16,combined,mean_within_fold_auc,gap,0.08854166666666663,-0.03125,0.20833333333333326
answer,16,combined,pooled_roc_auc,within,0.6787109375,0.5792073567708333,0.7714870876736111
answer,16,combined,pooled_roc_auc,cross,0.5368923611111112,0.5054253472222222,0.5708550347222222
answer,16,combined,pooled_roc_auc,gap,0.14181857638888884,0.04730902777777779,0.2301459418402777
answer,16,combined,accuracy,within,0.640625,0.546875,0.7291666666666666
answer,16,combined,accuracy,cross,0.515625,0.484375,0.546875
answer,16,combined,accuracy,gap,0.125,0.02604166666666674,0.21875000000000006
answer,17,01,mean_within_fold_auc,within,0.7083333333333334,0.5833333333333334,0.8229166666666666
answer,17,01,mean_within_fold_auc,cross,0.6041666666666666,0.4791666666666667,0.71875
answer,17,01,mean_within_fold_auc,gap,0.10416666666666674,-0.08333333333333326,0.2916666666666667
answer,17,01,pooled_roc_auc,within,0.640625,0.5368923611111112,0.7452256944444444
answer,17,01,pooled_roc_auc,cross,0.5915798611111112,0.5038953993055556,0.6783854166666666
answer,17,01,pooled_roc_auc,gap,0.04904513888888884,-0.08463541666666663,0.18924696180555545
answer,17,01,accuracy,within,0.59375,0.4895833333333333,0.6979166666666666
answer,17,01,accuracy,cross,0.5104166666666666,0.5,0.53125
answer,17,01,accuracy,gap,0.08333333333333337,-0.020833333333333315,0.1875
answer,17,02,mean_within_fold_auc,within,0.7083333333333334,0.5520833333333334,0.84375
answer,17,02,mean_within_fold_auc,cross,0.6979166666666666,0.5625,0.8229166666666666
answer,17,02,mean_within_fold_auc,gap,0.01041666666666674,-0.15625,0.1875
answer,17,02,pooled_roc_auc,within,0.6870659722222222,0.5533745659722222,0.8111979166666666
answer,17,02,pooled_roc_auc,cross,0.6336805555555556,0.5381944444444444,0.73046875
answer,17,02,pooled_roc_auc,gap,0.05338541666666663,-0.08854166666666663,0.1948784722222222
answer,17,02,accuracy,within,0.6458333333333334,0.5208333333333334,0.7604166666666666
answer,17,02,accuracy,cross,0.5,0.46875,0.53125
answer,17,02,accuracy,gap,0.14583333333333337,0.02083333333333326,0.2708333333333333
answer,17,combined,mean_within_fold_auc,within,0.7083333333333334,0.609375,0.8020833333333334
answer,17,combined,mean_within_fold_auc,cross,0.6510416666666666,0.5729166666666666,0.7240885416666648
answer,17,combined,mean_within_fold_auc,gap,0.05729166666666674,-0.0625,0.17708333333333337
answer,17,combined,pooled_roc_auc,within,0.6690538194444444,0.5796413845486111,0.7578152126736111
answer,17,combined,pooled_roc_auc,cross,0.5563151041666666,0.5247368706597223,0.5883273654513889
answer,17,combined,pooled_roc_auc,gap,0.11273871527777779,0.026581488715277844,0.1983534071180556
answer,17,combined,accuracy,within,0.6197916666666666,0.5260416666666666,0.7135416666666666
answer,17,combined,accuracy,cross,0.5052083333333334,0.4895833333333333,0.5209635416666648
answer,17,combined,accuracy,gap,0.11458333333333326,0.02083333333333337,0.20833333333333331
answer,18,01,mean_within_fold_auc,within,0.6979166666666666,0.5833333333333334,0.8125
answer,18,01,mean_within_fold_auc,cross,0.5833333333333334,0.4895833333333333,0.6875
answer,18,01,mean_within_fold_auc,gap,0.11458333333333326,-0.05208333333333326,0.27083333333333337
answer,18,01,pooled_roc_auc,within,0.6575520833333334,0.5542534722222222,0.7582573784722221
answer,18,01,pooled_roc_auc,cross,0.5551215277777778,0.484375,0.6328125
answer,18,01,pooled_roc_auc,gap,0.10243055555555558,-0.04513888888888884,0.24348958333333337
answer,18,01,accuracy,within,0.6145833333333334,0.5104166666666666,0.71875
answer,18,01,accuracy,cross,0.5,0.46875,0.53125
answer,18,01,accuracy,gap,0.11458333333333337,0.0,0.21875
answer,18,02,mean_within_fold_auc,within,0.71875,0.5625,0.8541666666666666
answer,18,02,mean_within_fold_auc,cross,0.6145833333333334,0.46875,0.75
answer,18,02,mean_within_fold_auc,gap,0.10416666666666663,-0.09375,0.3020833333333333
answer,18,02,pooled_roc_auc,within,0.6966145833333334,0.5668294270833334,0.8168402777777778
answer,18,02,pooled_roc_auc,cross,0.5863715277777778,0.5013020833333334,0.6740451388888888
answer,18,02,pooled_roc_auc,gap,0.11024305555555558,-0.03081597222222221,0.24435763888888895
answer,18,02,accuracy,within,0.6875,0.5625,0.8020833333333334
answer,18,02,accuracy,cross,0.5520833333333334,0.4791666666666667,0.625
answer,18,02,accuracy,gap,0.13541666666666663,0.0,0.26041666666666674
answer,18,combined,mean_within_fold_auc,within,0.7083333333333334,0.609375,0.796875
answer,18,combined,mean_within_fold_auc,cross,0.5989583333333334,0.515625,0.6770833333333334
answer,18,combined,mean_within_fold_auc,gap,0.109375,-0.02083333333333326,0.23437499999999994
answer,18,combined,pooled_roc_auc,within,0.6796875,0.5954861111111112,0.7616129557291667
answer,18,combined,pooled_roc_auc,cross,0.5452473958333334,0.5087890625,0.5873480902777778
answer,18,combined,pooled_roc_auc,gap,0.13444010416666663,0.04600694444444442,0.22146267361111116
answer,18,combined,accuracy,within,0.6510416666666666,0.5623697916666668,0.7395833333333334
answer,18,combined,accuracy,cross,0.5260416666666666,0.484375,0.5677083333333334
answer,18,combined,accuracy,gap,0.125,0.03125,0.21875
answer,19,01,mean_within_fold_auc,within,0.7395833333333334,0.6145833333333334,0.8645833333333334
answer,19,01,mean_within_fold_auc,cross,0.5520833333333334,0.4375,0.6666666666666666
answer,19,01,mean_within_fold_auc,gap,0.1875,0.02083333333333337,0.3541666666666667
answer,19,01,pooled_roc_auc,within,0.6493055555555556,0.5438368055555556,0.7547743055555556
answer,19,01,pooled_roc_auc,cross,0.5355902777777778,0.4631076388888889,0.6137152777777778
answer,19,01,pooled_roc_auc,gap,0.11371527777777779,-0.02256944444444442,0.25087890624999987
answer,19,01,accuracy,within,0.5833333333333334,0.4791666666666667,0.6875
answer,19,01,accuracy,cross,0.5,0.46875,0.53125
answer,19,01,accuracy,gap,0.08333333333333337,-0.031249999999999944,0.1875
answer,19,02,mean_within_fold_auc,within,0.7395833333333334,0.6145833333333334,0.8541666666666666
answer,19,02,mean_within_fold_auc,cross,0.65625,0.5416666666666666,0.7708333333333334
answer,19,02,mean_within_fold_auc,gap,0.08333333333333337,-0.08333333333333326,0.25
answer,19,02,pooled_roc_auc,within,0.6996527777777778,0.5707465277777778,0.8194444444444444
answer,19,02,pooled_roc_auc,cross,0.6006944444444444,0.5286458333333334,0.6788302951388887
answer,19,02,pooled_roc_auc,gap,0.09895833333333337,-0.02777777777777779,0.21875
answer,19,02,accuracy,within,0.6458333333333334,0.53125,0.75
answer,19,02,accuracy,cross,0.4791666666666667,0.4479166666666667,0.5
answer,19,02,accuracy,gap,0.16666666666666669,0.041666666666666685,0.28125
answer,19,combined,mean_within_fold_auc,within,0.7395833333333334,0.65625,0.8177083333333334
answer,19,combined,mean_within_fold_auc,cross,0.6041666666666666,0.5207031250000002,0.6875
answer,19,combined,mean_within_fold_auc,gap,0.13541666666666674,0.02083333333333337,0.25
answer,19,combined,pooled_roc_auc,within,0.6748046875,0.5872395833333334,0.7590060763888888
answer,19,combined,pooled_roc_auc,cross,0.5300564236111112,0.4981553819444444,0.5662977430555556
answer,19,combined,pooled_roc_auc,gap,0.14474826388888884,0.057831488715277844,0.2276502821180555
answer,19,combined,accuracy,within,0.6145833333333334,0.53125,0.6927083333333334
answer,19,combined,accuracy,cross,0.4895833333333333,0.46875,0.5104166666666666
answer,19,combined,accuracy,gap,0.12500000000000006,0.04166666666666663,0.20312500000000006
answer,20,01,mean_within_fold_auc,within,0.7291666666666666,0.59375,0.8541666666666666
answer,20,01,mean_within_fold_auc,cross,0.5729166666666666,0.4583333333333333,0.6875
answer,20,01,mean_within_fold_auc,gap,0.15625,-0.03125,0.34375
answer,20,01,pooled_roc_auc,within,0.65625,0.5494791666666666,0.7599934895833331
answer,20,01,pooled_roc_auc,cross,0.5282118055555556,0.4592013888888889,0.6011284722222222
answer,20,01,pooled_roc_auc,gap,0.12803819444444442,-0.018674045138888856,0.26779513888888884
answer,20,01,accuracy,within,0.625,0.5104166666666666,0.7291666666666666
answer,20,01,accuracy,cross,0.5208333333333334,0.5,0.5625
answer,20,01,accuracy,gap,0.10416666666666663,-0.01041666666666674,0.21875
answer,20,02,mean_within_fold_auc,within,0.71875,0.5625,0.8541666666666666
answer,20,02,mean_within_fold_auc,cross,0.6354166666666666,0.5,0.7604166666666666
answer,20,02,mean_within_fold_auc,gap,0.08333333333333337,-0.09375,0.27083333333333337
answer,20,02,pooled_roc_auc,within,0.6714409722222222,0.5399305555555556,0.7960069444444444
answer,20,02,pooled_roc_auc,cross,0.6362847222222222,0.5486111111111112,0.7261284722222222
answer,20,02,pooled_roc_auc,gap,0.03515625,-0.08463541666666663,0.16102430555555547
answer,20,02,accuracy,within,0.6354166666666666,0.5208333333333334,0.7395833333333334
answer,20,02,accuracy,cross,0.4791666666666667,0.4479166666666667,0.5
answer,20,02,accuracy,gap,0.15624999999999994,0.03125,0.27083333333333337
answer,20,combined,mean_within_fold_auc,within,0.7239583333333334,0.625,0.8125
answer,20,combined,mean_within_fold_auc,cross,0.6041666666666666,0.5260416666666666,0.6875
answer,20,combined,mean_within_fold_auc,gap,0.11979166666666674,0.005208333333333259,0.234375
answer,20,combined,pooled_roc_auc,within,0.6631944444444444,0.5749755859375001,0.75
answer,20,combined,pooled_roc_auc,cross,0.5363498263888888,0.5083523220486111,0.5641276041666666
answer,20,combined,pooled_roc_auc,gap,0.12684461805555558,0.04025336371527773,0.21115451388888884
answer,20,combined,accuracy,within,0.6302083333333334,0.546875,0.7135416666666666
answer,20,combined,accuracy,cross,0.5,0.4791666666666667,0.5260416666666666
answer,20,combined,accuracy,gap,0.13020833333333337,0.04166666666666674,0.21874999999999994
answer,21,01,mean_within_fold_auc,within,0.7083333333333334,0.5830729166666669,0.8333333333333334
answer,21,01,mean_within_fold_auc,cross,0.53125,0.4166666666666667,0.65625
answer,21,01,mean_within_fold_auc,gap,0.17708333333333337,0.0,0.34375000000000006
answer,21,01,pooled_roc_auc,within,0.6853298611111112,0.5868055555555556,0.7786566840277777
answer,21,01,pooled_roc_auc,cross,0.5112847222222222,0.4479166666666667,0.5711914062499999
answer,21,01,pooled_roc_auc,gap,0.17404513888888895,0.04557291666666663,0.29470486111111116
answer,21,01,accuracy,within,0.6145833333333334,0.53125,0.6979166666666666
answer,21,01,accuracy,cross,0.5208333333333334,0.4583333333333333,0.5833333333333334
answer,21,01,accuracy,gap,0.09375,-0.03125,0.21874999999999994
answer,21,02,mean_within_fold_auc,within,0.7083333333333334,0.5625,0.84375
answer,21,02,mean_within_fold_auc,cross,0.625,0.5,0.7395833333333334
answer,21,02,mean_within_fold_auc,gap,0.08333333333333337,-0.08333333333333337,0.26041666666666663
answer,21,02,pooled_roc_auc,within,0.6710069444444444,0.5447048611111112,0.7921006944444444
answer,21,02,pooled_roc_auc,cross,0.6050347222222222,0.5230034722222222,0.6918402777777778
answer,21,02,pooled_roc_auc,gap,0.06597222222222221,-0.05208333333333326,0.18836805555555558
answer,21,02,accuracy,within,0.6458333333333334,0.53125,0.75
answer,21,02,accuracy,cross,0.5,0.5,0.5
answer,21,02,accuracy,gap,0.14583333333333337,0.03125,0.25
answer,21,combined,mean_within_fold_auc,within,0.7083333333333334,0.609375,0.8020833333333334
answer,21,combined,mean_within_fold_auc,cross,0.578125,0.5,0.6510416666666666
answer,21,combined,mean_within_fold_auc,gap,0.13020833333333337,0.02083333333333337,0.234375
answer,21,combined,pooled_roc_auc,within,0.681640625,0.5926649305555556,0.7680148654513889
answer,21,combined,pooled_roc_auc,cross,0.5261501736111112,0.5002170138888888,0.5524088541666666
answer,21,combined,pooled_roc_auc,gap,0.15549045138888884,0.07128634982638889,0.2393690321180555
answer,21,combined,accuracy,within,0.6302083333333334,0.5520833333333334,0.7083333333333334
answer,21,combined,accuracy,cross,0.5104166666666666,0.4791666666666667,0.5416666666666666
answer,21,combined,accuracy,gap,0.11979166666666674,0.02604166666666674,0.20833333333333337
answer,22,01,mean_within_fold_auc,within,0.7291666666666666,0.59375,0.8541666666666666
answer,22,01,mean_within_fold_auc,cross,0.4375,0.32265625000000026,0.5625
answer,22,01,mean_within_fold_auc,gap,0.29166666666666663,0.10416666666666669,0.46875
answer,22,01,pooled_roc_auc,within,0.6905381944444444,0.5881076388888888,0.7907986111111112
answer,22,01,pooled_roc_auc,cross,0.484375,0.3971354166666667,0.5646701388888888
answer,22,01,pooled_roc_auc,gap,0.20616319444444442,0.07508680555555558,0.3446180555555555
answer,22,01,accuracy,within,0.6666666666666666,0.5833333333333334,0.75
answer,22,01,accuracy,cross,0.4895833333333333,0.46875,0.5
answer,22,01,accuracy,gap,0.17708333333333331,0.08333333333333337,0.2604166666666667
answer,22,02,mean_within_fold_auc,within,0.71875,0.5833333333333334,0.84375
answer,22,02,mean_within_fold_auc,cross,0.71875,0.5833333333333334,0.8333333333333334
answer,22,02,mean_within_fold_auc,gap,0.0,-0.15625,0.16666666666666674
answer,22,02,pooled_roc_auc,within,0.7118055555555556,0.5824652777777778,0.83203125
answer,22,02,pooled_roc_auc,cross,0.6019965277777778,0.5230034722222222,0.6961805555555556
answer,22,02,pooled_roc_auc,gap,0.10980902777777779,-0.0234375,0.23350694444444442
answer,22,02,accuracy,within,0.7083333333333334,0.6041666666666666,0.8020833333333334
answer,22,02,accuracy,cross,0.4895833333333333,0.4479166666666667,0.5208333333333334
answer,22,02,accuracy,gap,0.21875000000000006,0.10416666666666663,0.3333333333333333
answer,22,combined,mean_within_fold_auc,within,0.7239583333333334,0.6302083333333334,0.8125
answer,22,combined,mean_within_fold_auc,cross,0.578125,0.5052083333333334,0.6510416666666666
answer,22,combined,mean_within_fold_auc,gap,0.14583333333333337,0.04166666666666663,0.24479166666666663
answer,22,combined,pooled_roc_auc,within,0.7077907986111112,0.6127387152777778,0.7999131944444444
answer,22,combined,pooled_roc_auc,cross,0.5476345486111112,0.5052083333333334,0.5893012152777778
answer,22,combined,pooled_roc_auc,gap,0.16015625,0.06803385416666663,0.24869791666666669
answer,22,combined,accuracy,within,0.6875,0.609375,0.765625
answer,22,combined,accuracy,cross,0.4895833333333333,0.46875,0.5104166666666666
answer,22,combined,accuracy,gap,0.19791666666666669,0.11458333333333337,0.2760416666666667
answer,23,01,mean_within_fold_auc,within,0.71875,0.5833333333333334,0.84375
answer,23,01,mean_within_fold_auc,cross,0.4375,0.3229166666666667,0.5625
answer,23,01,mean_within_fold_auc,gap,0.28125,0.08333333333333331,0.46875000000000006
answer,23,01,pooled_roc_auc,within,0.6744791666666666,0.5620659722222222,0.7834201388888888
answer,23,01,pooled_roc_auc,cross,0.4830729166666667,0.4105902777777778,0.5599066840277777
answer,23,01,pooled_roc_auc,gap,0.19140624999999994,0.05208333333333337,0.3363715277777778
answer,23,01,accuracy,within,0.6354166666666666,0.5208333333333334,0.7395833333333334
answer,23,01,accuracy,cross,0.5,0.5,0.5
answer,23,01,accuracy,gap,0.13541666666666663,0.02083333333333337,0.23958333333333337
answer,23,02,mean_within_fold_auc,within,0.6979166666666666,0.5625,0.8333333333333334
answer,23,02,mean_within_fold_auc,cross,0.7708333333333334,0.6458333333333334,0.8854166666666666
answer,23,02,mean_within_fold_auc,gap,-0.07291666666666674,-0.23958333333333326,0.09375
answer,23,02,pooled_roc_auc,within,0.7161458333333334,0.5894097222222222,0.8324761284722221
answer,23,02,pooled_roc_auc,cross,0.6215277777777778,0.5460069444444444,0.7135416666666666
answer,23,02,pooled_roc_auc,gap,0.09461805555555558,-0.04947916666666663,0.21659071180555545
answer,23,02,accuracy,within,0.7083333333333334,0.6041666666666666,0.8125
answer,23,02,accuracy,cross,0.5104166666666666,0.5,0.53125
answer,23,02,accuracy,gap,0.19791666666666674,0.08333333333333337,0.3125
answer,23,combined,mean_within_fold_auc,within,0.7083333333333334,0.6145833333333334,0.796875
answer,23,combined,mean_within_fold_auc,cross,0.6041666666666666,0.5416666666666666,0.6666666666666666
answer,23,combined,mean_within_fold_auc,gap,0.10416666666666674,-0.00520833333333337,0.20833333333333326
answer,23,combined,pooled_roc_auc,within,0.6995442708333334,0.6065538194444444,0.7912353515624999
answer,23,combined,pooled_roc_auc,cross,0.5412326388888888,0.5055338541666666,0.5774739583333334
answer,23,combined,pooled_roc_auc,gap,0.15831163194444453,0.05609809027777779,0.2559705946180555
answer,23,combined,accuracy,within,0.671875,0.5833333333333334,0.7604166666666666
answer,23,combined,accuracy,cross,0.5052083333333334,0.5,0.515625
answer,23,combined,accuracy,gap,0.16666666666666663,0.07291666666666663,0.25520833333333337
answer_final_norm,24,01,mean_within_fold_auc,within,0.7083333333333334,0.5729166666666666,0.8333333333333334
answer_final_norm,24,01,mean_within_fold_auc,cross,0.4166666666666667,0.3020833333333333,0.5416666666666666
