sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect,reference_source_margin
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.25598669052124,-4.3884992599487305,-4.388059616088867,0.13251256942749023,0.13207292556762695,0.00043964385986328125,-4.475822448730469
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.25598669052124,-4.3884992599487305,-4.475821495056152,0.13251256942749023,0.2198348045349121,-0.08732223510742188,-4.475822448730469
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.614285469055176,-4.495260238647461,-4.772071361541748,0.11902523040771484,-0.15778589248657227,0.2768111228942871,-4.778974533081055
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.614285469055176,-4.495260238647461,-4.52813720703125,0.11902523040771484,0.08614826202392578,0.03287696838378906,-4.778974533081055
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.614285469055176,-4.495260238647461,-4.495007514953613,0.11902523040771484,0.1192779541015625,-0.00025272369384765625,-4.778974533081055
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.614285469055176,-4.495260238647461,-4.5279107093811035,0.11902523040771484,0.08637475967407227,0.03265047073364258,-4.778974533081055
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.614285469055176,-4.495260238647461,-4.778974533081055,0.11902523040771484,-0.1646890640258789,0.28371429443359375,-4.778974533081055
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6021475791931152,-3.7090518474578857,-3.6685848236083984,0.10690426826477051,0.0664372444152832,0.040467023849487305,-3.6632370948791504
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6021475791931152,-3.7090518474578857,-3.7040345668792725,0.10690426826477051,0.10188698768615723,0.005017280578613281,-3.6632370948791504
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6021475791931152,-3.7090518474578857,-3.709061861038208,0.10690426826477051,0.10691428184509277,-1.0013580322265625e-05,-3.6632370948791504
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6021475791931152,-3.7090518474578857,-3.7040443420410156,0.10690426826477051,0.10189676284790039,0.005007505416870117,-3.6632370948791504
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6021475791931152,-3.7090518474578857,-3.663238525390625,0.10690426826477051,0.061090946197509766,0.04581332206726074,-3.6632370948791504
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.4650402069091797,-3.3540961742401123,-3.4042811393737793,0.11094403266906738,0.06075906753540039,0.05018496513366699,-3.4085588455200195
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.4650402069091797,-3.3540961742401123,-3.3585596084594727,0.11094403266906738,0.10648059844970703,0.0044634342193603516,-3.4085588455200195
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.4650402069091797,-3.3540961742401123,-3.3540475368499756,0.11094403266906738,0.1109926700592041,-4.863739013671875e-05,-3.4085588455200195
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.4650402069091797,-3.3540961742401123,-3.358499526977539,0.11094403266906738,0.10654067993164062,0.004403352737426758,-3.4085588455200195
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.4650402069091797,-3.3540961742401123,-3.4085564613342285,0.11094403266906738,0.05648374557495117,0.05446028709411621,-3.4085588455200195
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.457305908203125,-3.5323586463928223,-3.5323402881622314,0.07505273818969727,0.07503437995910645,1.8358230590820312e-05,-3.5285019874572754
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.457305908203125,-3.5323586463928223,-3.522631883621216,0.07505273818969727,0.06532597541809082,0.009726762771606445,-3.5285019874572754
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.457305908203125,-3.5323586463928223,-3.5323920249938965,0.07505273818969727,0.07508611679077148,-3.337860107421875e-05,-3.5285019874572754
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.457305908203125,-3.5323586463928223,-3.522669792175293,0.07505273818969727,0.06536388397216797,0.009688854217529297,-3.5285019874572754
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.457305908203125,-3.5323586463928223,-3.528502941131592,0.07505273818969727,0.0711970329284668,0.0038557052612304688,-3.5285019874572754
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6551520824432373,-3.5803494453430176,-3.591001510620117,0.07480263710021973,0.06415057182312012,0.01065206527709961,-3.595691204071045
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6551520824432373,-3.5803494453430176,-3.592585563659668,0.07480263710021973,0.06256651878356934,0.01223611831665039,-3.595691204071045
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6551520824432373,-3.5803494453430176,-3.5803089141845703,0.07480263710021973,0.07484316825866699,-4.0531158447265625e-05,-3.595691204071045
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6551520824432373,-3.5803494453430176,-3.5925440788269043,0.07480263710021973,0.06260800361633301,0.012194633483886719,-3.595691204071045
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.6551520824432373,-3.5803494453430176,-3.5956904888153076,0.07480263710021973,0.05946159362792969,0.015341043472290039,-3.595691204071045
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.384683609008789,-4.240888595581055,-4.288267135620117,-0.14379501342773438,-0.09641647338867188,-0.0473785400390625,-4.285084247589111
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.384683609008789,-4.240888595581055,-4.2682204246521,-0.14379501342773438,-0.11646318435668945,-0.027331829071044922,-4.285084247589111
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.384683609008789,-4.240888595581055,-4.240910053253174,-0.14379501342773438,-0.14377355575561523,-2.1457672119140625e-05,-4.285084247589111
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.384683609008789,-4.240888595581055,-4.2682390213012695,-0.14379501342773438,-0.11644458770751953,-0.027350425720214844,-4.285084247589111
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.384683609008789,-4.240888595581055,-4.285082817077637,-0.14379501342773438,-0.09960079193115234,-0.04419422149658203,-4.285084247589111
pair_0024_sad,pair_0024,07,01,01,01,sad,pair_0024_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.1672210693359375,-4.296696662902832,-4.303079605102539,-0.12947559356689453,-0.13585853576660156,0.006382942199707031,-4.295932769775391
pair_0024_sad,pair_0024,07,01,01,01,sad,pair_0024_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.1672210693359375,-4.296696662902832,-4.290874481201172,-0.12947559356689453,-0.12365341186523438,-0.005822181701660156,-4.295932769775391
pair_0024_sad,pair_0024,07,01,01,01,sad,pair_0024_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.1672210693359375,-4.296696662902832,-4.296452522277832,-0.12947559356689453,-0.12923145294189453,-0.000244140625,-4.295932769775391
pair_0024_sad,pair_0024,07,01,01,01,sad,pair_0024_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.1672210693359375,-4.296696662902832,-4.290624141693115,-0.12947559356689453,-0.12340307235717773,-0.006072521209716797,-4.295932769775391
pair_0024_sad,pair_0024,07,01,01,01,sad,pair_0024_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.1672210693359375,-4.296696662902832,-4.295933246612549,-0.12947559356689453,-0.12871217727661133,-0.0007634162902832031,-4.295932769775391
pair_0025_happy,pair_0025,07,01,02,01,happy,pair_0025_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.604063987731934,-4.625931262969971,-4.551435470581055,0.02186727523803711,-0.052628517150878906,0.07449579238891602,-4.556425094604492
pair_0025_happy,pair_0025,07,01,02,01,happy,pair_0025_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.604063987731934,-4.625931262969971,-4.631990432739258,0.02186727523803711,0.02792644500732422,-0.006059169769287109,-4.556425094604492
pair_0025_happy,pair_0025,07,01,02,01,happy,pair_0025_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.604063987731934,-4.625931262969971,-4.625861644744873,0.02186727523803711,0.021797657012939453,6.961822509765625e-05,-4.556425094604492
pair_0025_happy,pair_0025,07,01,02,01,happy,pair_0025_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.604063987731934,-4.625931262969971,-4.631925582885742,0.02186727523803711,0.027861595153808594,-0.005994319915771484,-4.556425094604492
pair_0025_happy,pair_0025,07,01,02,01,happy,pair_0025_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.604063987731934,-4.625931262969971,-4.556426525115967,0.02186727523803711,-0.0476374626159668,0.0695047378540039,-4.556425094604492
pair_0025_sad,pair_0025,07,01,02,01,sad,pair_0025_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.696544170379639,-4.665755748748779,-4.771716117858887,0.030788421630859375,-0.07517194747924805,0.10596036911010742,-4.773900032043457
pair_0025_sad,pair_0025,07,01,02,01,sad,pair_0025_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.696544170379639,-4.665755748748779,-4.6658406257629395,0.030788421630859375,0.03070354461669922,8.487701416015625e-05,-4.773900032043457
pair_0025_sad,pair_0025,07,01,02,01,sad,pair_0025_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.696544170379639,-4.665755748748779,-4.6656622886657715,0.030788421630859375,0.030881881713867188,-9.34600830078125e-05,-4.773900032043457
pair_0025_sad,pair_0025,07,01,02,01,sad,pair_0025_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.696544170379639,-4.665755748748779,-4.665746212005615,0.030788421630859375,0.030797958374023438,-9.5367431640625e-06,-4.773900032043457
pair_0025_sad,pair_0025,07,01,02,01,sad,pair_0025_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.696544170379639,-4.665755748748779,-4.773900032043457,0.030788421630859375,-0.07735586166381836,0.10814428329467773,-4.773900032043457
pair_0026_happy,pair_0026,07,02,01,01,happy,pair_0026_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.708968162536621,-3.4690561294555664,-0.07108283042907715,-0.31099486351013184,0.2399120330810547,-3.4691481590270996
pair_0026_happy,pair_0026,07,02,01,01,happy,pair_0026_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.708968162536621,-3.729059934616089,-0.07108283042907715,-0.050991058349609375,-0.020091772079467773,-3.4691481590270996
pair_0026_happy,pair_0026,07,02,01,01,happy,pair_0026_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.708968162536621,-3.7089080810546875,-0.07108283042907715,-0.07114291191101074,6.008148193359375e-05,-3.4691481590270996
pair_0026_happy,pair_0026,07,02,01,01,happy,pair_0026_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.708968162536621,-3.7289392948150635,-0.07108283042907715,-0.051111698150634766,-0.019971132278442383,-3.4691481590270996
pair_0026_happy,pair_0026,07,02,01,01,happy,pair_0026_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.708968162536621,-3.469146728515625,-0.07108283042907715,-0.31090426445007324,0.2398214340209961,-3.4691481590270996
pair_0026_sad,pair_0026,07,02,01,01,sad,pair_0026_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.630866765975952,-3.6996631622314453,-3.4465444087982178,-0.06879639625549316,0.18432235717773438,-0.25311875343322754,-3.4372682571411133
pair_0026_sad,pair_0026,07,02,01,01,sad,pair_0026_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.630866765975952,-3.6996631622314453,-3.7275571823120117,-0.06879639625549316,-0.09669041633605957,0.027894020080566406,-3.4372682571411133
pair_0026_sad,pair_0026,07,02,01,01,sad,pair_0026_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.630866765975952,-3.6996631622314453,-3.699704647064209,-0.06879639625549316,-0.06883788108825684,4.1484832763671875e-05,-3.4372682571411133
pair_0026_sad,pair_0026,07,02,01,01,sad,pair_0026_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.630866765975952,-3.6996631622314453,-3.7275991439819336,-0.06879639625549316,-0.09673237800598145,0.02793598175048828,-3.4372682571411133
pair_0026_sad,pair_0026,07,02,01,01,sad,pair_0026_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.630866765975952,-3.6996631622314453,-3.4372692108154297,-0.06879639625549316,0.19359755516052246,-0.2623939514160156,-3.4372682571411133
pair_0027_happy,pair_0027,07,02,02,01,happy,pair_0027_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.7281789779663086,-3.3516898155212402,-0.05187201499938965,-0.428361177444458,0.37648916244506836,-3.352520227432251
pair_0027_happy,pair_0027,07,02,02,01,happy,pair_0027_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.7281789779663086,-3.774153232574463,-0.05187201499938965,-0.0058977603912353516,-0.0459742546081543,-3.352520227432251
pair_0027_happy,pair_0027,07,02,02,01,happy,pair_0027_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.7281789779663086,-3.7281692028045654,-0.05187201499938965,-0.05188179016113281,9.775161743164062e-06,-3.352520227432251
pair_0027_happy,pair_0027,07,02,02,01,happy,pair_0027_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.7281789779663086,-3.7740814685821533,-0.05187201499938965,-0.005969524383544922,-0.04590249061584473,-3.352520227432251
pair_0027_happy,pair_0027,07,02,02,01,happy,pair_0027_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.7800509929656982,-3.7281789779663086,-3.3525166511535645,-0.05187201499938965,-0.4275343418121338,0.37566232681274414,-3.352520227432251
pair_0027_sad,pair_0027,07,02,02,01,sad,pair_0027_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5695126056671143,-3.610123634338379,-3.4369659423828125,-0.04061102867126465,0.13254666328430176,-0.1731576919555664,-3.4477787017822266
pair_0027_sad,pair_0027,07,02,02,01,sad,pair_0027_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5695126056671143,-3.610123634338379,-3.654751777648926,-0.04061102867126465,-0.08523917198181152,0.044628143310546875,-3.4477787017822266
pair_0027_sad,pair_0027,07,02,02,01,sad,pair_0027_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5695126056671143,-3.610123634338379,-3.6101603507995605,-0.04061102867126465,-0.04064774513244629,3.6716461181640625e-05,-3.4477787017822266
pair_0027_sad,pair_0027,07,02,02,01,sad,pair_0027_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5695126056671143,-3.610123634338379,-3.6547484397888184,-0.04061102867126465,-0.0852358341217041,0.04462480545043945,-3.4477787017822266
pair_0027_sad,pair_0027,07,02,02,01,sad,pair_0027_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5695126056671143,-3.610123634338379,-3.4477782249450684,-0.04061102867126465,0.1217343807220459,-0.16234540939331055,-3.4477787017822266
pair_0028_happy,pair_0028,08,01,01,01,happy,pair_0028_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8731539249420166,-4.2741241455078125,-3.8499040603637695,0.4009702205657959,-0.02324986457824707,0.42422008514404297,-3.8568191528320312
pair_0028_happy,pair_0028,08,01,01,01,happy,pair_0028_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8731539249420166,-4.2741241455078125,-4.332652568817139,0.4009702205657959,0.45949864387512207,-0.05852842330932617,-3.8568191528320312
pair_0028_happy,pair_0028,08,01,01,01,happy,pair_0028_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8731539249420166,-4.2741241455078125,-4.274140357971191,0.4009702205657959,0.4009864330291748,-1.621246337890625e-05,-3.8568191528320312
pair_0028_happy,pair_0028,08,01,01,01,happy,pair_0028_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8731539249420166,-4.2741241455078125,-4.332662582397461,0.4009702205657959,0.45950865745544434,-0.05853843688964844,-3.8568191528320312
pair_0028_happy,pair_0028,08,01,01,01,happy,pair_0028_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8731539249420166,-4.2741241455078125,-3.856818199157715,0.4009702205657959,-0.016335725784301758,0.41730594635009766,-3.8568191528320312
pair_0028_sad,pair_0028,08,01,01,01,sad,pair_0028_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-5.036435127258301,-4.652103424072266,-4.945736885070801,0.38433170318603516,0.0906982421875,0.29363346099853516,-4.940761566162109
pair_0028_sad,pair_0028,08,01,01,01,sad,pair_0028_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-5.036435127258301,-4.652103424072266,-4.684391975402832,0.38433170318603516,0.35204315185546875,0.032288551330566406,-4.940761566162109
pair_0028_sad,pair_0028,08,01,01,01,sad,pair_0028_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-5.036435127258301,-4.652103424072266,-4.652278423309326,0.38433170318603516,0.3841567039489746,0.00017499923706054688,-4.940761566162109
pair_0028_sad,pair_0028,08,01,01,01,sad,pair_0028_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-5.036435127258301,-4.652103424072266,-4.684608459472656,0.38433170318603516,0.35182666778564453,0.032505035400390625,-4.940761566162109
pair_0028_sad,pair_0028,08,01,01,01,sad,pair_0028_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-5.036435127258301,-4.652103424072266,-4.940764427185059,0.38433170318603516,0.09567070007324219,0.28866100311279297,-4.940761566162109
pair_0029_happy,pair_0029,08,01,02,01,happy,pair_0029_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.524965286254883,-4.657519817352295,-4.2208099365234375,0.1325545310974121,-0.3041553497314453,0.4367098808288574,-4.248431205749512
pair_0029_happy,pair_0029,08,01,02,01,happy,pair_0029_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.524965286254883,-4.657519817352295,-4.692691802978516,0.1325545310974121,0.1677265167236328,-0.0351719856262207,-4.248431205749512
pair_0029_happy,pair_0029,08,01,02,01,happy,pair_0029_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.524965286254883,-4.657519817352295,-4.657541275024414,0.1325545310974121,0.13257598876953125,-2.1457672119140625e-05,-4.248431205749512
pair_0029_happy,pair_0029,08,01,02,01,happy,pair_0029_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.524965286254883,-4.657519817352295,-4.692708492279053,0.1325545310974121,0.16774320602416992,-0.03518867492675781,-4.248431205749512
pair_0029_happy,pair_0029,08,01,02,01,happy,pair_0029_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.524965286254883,-4.657519817352295,-4.248430252075195,0.1325545310974121,-0.2765350341796875,0.4090895652770996,-4.248431205749512
pair_0029_sad,pair_0029,08,01,02,01,sad,pair_0029_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.290677070617676,-4.241660118103027,-4.369442462921143,0.04901695251464844,-0.0787653923034668,0.12778234481811523,-4.347544193267822
pair_0029_sad,pair_0029,08,01,02,01,sad,pair_0029_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.290677070617676,-4.241660118103027,-4.286463260650635,0.04901695251464844,0.004213809967041016,0.04480314254760742,-4.347544193267822
pair_0029_sad,pair_0029,08,01,02,01,sad,pair_0029_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.290677070617676,-4.241660118103027,-4.241502285003662,0.04901695251464844,0.04917478561401367,-0.00015783309936523438,-4.347544193267822
pair_0029_sad,pair_0029,08,01,02,01,sad,pair_0029_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.290677070617676,-4.241660118103027,-4.286253929138184,0.04901695251464844,0.0044231414794921875,0.04459381103515625,-4.347544193267822
pair_0029_sad,pair_0029,08,01,02,01,sad,pair_0029_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.290677070617676,-4.241660118103027,-4.347546100616455,0.04901695251464844,-0.0568690299987793,0.10588598251342773,-4.347544193267822
pair_0030_happy,pair_0030,08,02,01,01,happy,pair_0030_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.895028591156006,-3.2109622955322266,-3.8445725440979004,-0.6840662956237793,-0.05045604705810547,-0.6336102485656738,-3.830667734146118
pair_0030_happy,pair_0030,08,02,01,01,happy,pair_0030_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.895028591156006,-3.2109622955322266,-3.1975674629211426,-0.6840662956237793,-0.6974611282348633,0.013394832611083984,-3.830667734146118
pair_0030_happy,pair_0030,08,02,01,01,happy,pair_0030_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.895028591156006,-3.2109622955322266,-3.210686683654785,-0.6840662956237793,-0.6843419075012207,0.00027561187744140625,-3.830667734146118
pair_0030_happy,pair_0030,08,02,01,01,happy,pair_0030_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.895028591156006,-3.2109622955322266,-3.1973040103912354,-0.6840662956237793,-0.6977245807647705,0.013658285140991211,-3.830667734146118
pair_0030_happy,pair_0030,08,02,01,01,happy,pair_0030_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.895028591156006,-3.2109622955322266,-3.8306663036346436,-0.6840662956237793,-0.0643622875213623,-0.619704008102417,-3.830667734146118
pair_0030_sad,pair_0030,08,02,01,01,sad,pair_0030_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-2.6575613021850586,-3.4580156803131104,-2.4797751903533936,-0.8004543781280518,0.17778611183166504,-0.9782404899597168,-2.507389545440674
pair_0030_sad,pair_0030,08,02,01,01,sad,pair_0030_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-2.6575613021850586,-3.4580156803131104,-3.4726569652557373,-0.8004543781280518,-0.8150956630706787,0.014641284942626953,-2.507389545440674
pair_0030_sad,pair_0030,08,02,01,01,sad,pair_0030_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-2.6575613021850586,-3.4580156803131104,-3.458322525024414,-0.8004543781280518,-0.8007612228393555,0.00030684471130371094,-2.507389545440674
pair_0030_sad,pair_0030,08,02,01,01,sad,pair_0030_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-2.6575613021850586,-3.4580156803131104,-3.4729533195495605,-0.8004543781280518,-0.815392017364502,0.014937639236450195,-2.507389545440674
pair_0030_sad,pair_0030,08,02,01,01,sad,pair_0030_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-2.6575613021850586,-3.4580156803131104,-2.507388114929199,-0.8004543781280518,0.15017318725585938,-0.9506275653839111,-2.507389545440674
pair_0031_happy,pair_0031,08,02,02,01,happy,pair_0031_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.81231689453125,-3.660240650177002,-4.165567874908447,-0.15207624435424805,0.35325098037719727,-0.5053272247314453,-4.171539306640625
