sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0003_happy,pair_0003,01,02,02,01,happy,pair_0003_sad,-1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-3.50520396232605,-3.617319107055664,-3.617295026779175,0.11211514472961426,0.112091064453125,2.4080276489257812e-05
pair_0003_happy,pair_0003,01,02,02,01,happy,pair_0003_sad,-1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-3.50520396232605,-3.617319107055664,-3.5663022994995117,0.11211514472961426,0.061098337173461914,0.051016807556152344
pair_0003_sad,pair_0003,01,02,02,01,sad,pair_0003_happy,1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.6038966178894043,-3.4725728034973145,-3.0318169593811035,0.13132381439208984,0.5720796585083008,-0.44075584411621094
pair_0003_sad,pair_0003,01,02,02,01,sad,pair_0003_happy,1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-3.6038966178894043,-3.4725728034973145,-3.4725728034973145,0.13132381439208984,0.13132381439208984,0.0
pair_0003_sad,pair_0003,01,02,02,01,sad,pair_0003_happy,1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-3.6038966178894043,-3.4725728034973145,-3.474757432937622,0.13132381439208984,0.12913918495178223,0.002184629440307617
pair_0003_sad,pair_0003,01,02,02,01,sad,pair_0003_happy,1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.6038966178894043,-3.4725728034973145,-3.474757432937622,0.13132381439208984,0.12913918495178223,0.002184629440307617
pair_0003_sad,pair_0003,01,02,02,01,sad,pair_0003_happy,1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-3.6038966178894043,-3.4725728034973145,-3.4747328758239746,0.13132381439208984,0.1291637420654297,0.0021600723266601562
pair_0003_sad,pair_0003,01,02,02,01,sad,pair_0003_happy,1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-3.6038966178894043,-3.4725728034973145,-3.4725921154022217,0.13132381439208984,0.13130450248718262,1.9311904907226562e-05
pair_0003_sad,pair_0003,01,02,02,01,sad,pair_0003_happy,1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-3.6038966178894043,-3.4725728034973145,-3.053466320037842,0.13132381439208984,0.5504302978515625,-0.41910648345947266
pair_0004_happy,pair_0004,02,01,01,01,happy,pair_0004_sad,-1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.263078689575195,-4.417550086975098,-4.262032985687256,0.15447139739990234,-0.0010457038879394531,0.1555171012878418
