sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,v_21,v,[21],-4.798401832580566,-4.856759071350098,-4.744429111480713,0.05835723876953125,-0.053972721099853516,0.11232995986938477
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,qk_22,qk,[22],-4.798401832580566,-4.856759071350098,-5.035906791687012,0.05835723876953125,0.2375049591064453,-0.17914772033691406
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,v_22,v,[22],-4.798401832580566,-4.856759071350098,-4.8587422370910645,0.05835723876953125,0.06034040451049805,-0.001983165740966797
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,qk_23,qk,[23],-4.798401832580566,-4.856759071350098,-4.887444972991943,0.05835723876953125,0.08904314041137695,-0.030685901641845703
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,v_23,v,[23],-4.798401832580566,-4.856759071350098,-4.819049835205078,0.05835723876953125,0.02064800262451172,0.03770923614501953
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,qk_joint,qk,"[18, 19, 20, 21, 22, 23]",-4.798401832580566,-4.856759071350098,-4.943293571472168,0.05835723876953125,0.14489173889160156,-0.08653450012207031
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,v_joint,v,"[18, 19, 20, 21, 22, 23]",-4.798401832580566,-4.856759071350098,-4.841734886169434,0.05835723876953125,0.04333305358886719,0.015024185180664062
pair_0001_happy,pair_0001,01,01,02,01,happy,pair_0001_sad,-1,qkv_joint,qkv,"[18, 19, 20, 21, 22, 23]",-4.798401832580566,-4.856759071350098,-4.798401832580566,0.05835723876953125,-0.0,0.05835723876953125
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,attention_18,attention,[18],-4.81397819519043,-4.774052143096924,-4.769543647766113,0.03992605209350586,0.044434547424316406,-0.004508495330810547
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,mlp_18,mlp,[18],-4.81397819519043,-4.774052143096924,-4.779811859130859,0.03992605209350586,0.03416633605957031,0.005759716033935547
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,attention_19,attention,[19],-4.81397819519043,-4.774052143096924,-4.777867317199707,0.03992605209350586,0.036110877990722656,0.003815174102783203
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,mlp_19,mlp,[19],-4.81397819519043,-4.774052143096924,-4.75564432144165,0.03992605209350586,0.0583338737487793,-0.018407821655273438
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,attention_20,attention,[20],-4.81397819519043,-4.774052143096924,-4.748425483703613,0.03992605209350586,0.0655527114868164,-0.025626659393310547
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,mlp_20,mlp,[20],-4.81397819519043,-4.774052143096924,-4.746038913726807,0.03992605209350586,0.06793928146362305,-0.028013229370117188
