endpoint,statement,contrast,left,right,metric,mean,ci_low,ci_high
block6,TAI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.10227272727272729,0.03409090909090917,0.18181818181818177
block6,TAI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.0644369834710744,0.019886363636363646,0.1132489669421487
block6,TAI,delta_A_minus_M,no_attn,no_mlp,accuracy,0.03409090909090906,-0.03409090909090906,0.10227272727272729
block6,TAI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.03409090909090906,-0.07954545454545447,0.0
block6,TAI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.005294421487603396,-0.023631198347107363,0.012396694214876103
block6,TAI,delta_M_secondary,no_mlp,clean,accuracy,-0.011363636363636354,-0.051136363636363646,0.02840909090909094
block6,TIE,delta_A,no_attn,clean,mean_within_fold_auc,0.0,-0.09090909090909094,0.09090909090909083
block6,TIE,delta_A,no_attn,clean,pooled_roc_auc,0.01342975206611563,-0.047136492768595085,0.0736053719008265
block6,TIE,delta_A,no_attn,clean,accuracy,0.05681818181818177,-0.017045454545454586,0.13068181818181823
block6,TIE,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,-0.022727272727272707,-0.10227272727272729,0.05681818181818177
block6,TIE,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.0020661157024792765,-0.056172520661156966,0.05798360020661157
block6,TIE,delta_A_minus_M,no_attn,no_mlp,accuracy,0.011363636363636354,-0.0625,0.08522727272727271
block6,TIE,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.022727272727272707,-0.022727272727272707,0.06818181818181823
block6,TIE,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.011363636363636354,-0.014591942148760362,0.03951446280991733
block6,TIE,delta_M_secondary,no_mlp,clean,accuracy,0.045454545454545414,-0.005681818181818232,0.10227272727272729
block6,TSI,delta_A,no_attn,clean,mean_within_fold_auc,-0.011363636363636354,-0.05681818181818177,0.022727272727272707
block6,TSI,delta_A,no_attn,clean,pooled_roc_auc,-0.004132231404958664,-0.03628938533057855,0.0273760330578513
block6,TSI,delta_A,no_attn,clean,accuracy,0.0,-0.0625,0.0625
block6,TSI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.0,-0.045454545454545414,0.045454545454545414
block6,TSI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.006327479338842923,-0.040418388429751984,0.02647533574380161
block6,TSI,delta_A_minus_M,no_attn,no_mlp,accuracy,-0.005681818181818232,-0.0625,0.051136363636363646
block6,TSI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.011363636363636354,-0.045454545454545525,0.022727272727272707
block6,TSI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.002195247933884259,-0.012009297520661155,0.016916322314049603
block6,TSI,delta_M_secondary,no_mlp,clean,accuracy,0.005681818181818232,-0.03409090909090906,0.03977272727272729
block6,WSI,delta_A,no_attn,clean,mean_within_fold_auc,0.045454545454545525,-0.022727272727272707,0.11363636363636365
