layer,state,statement,condition,metric,mean,ci_low,ci_high
4,in,02,cross,pooled_roc_auc,0.75,0.645822482638889,0.8420138888888888
4,in,02,cross,accuracy,0.625,0.5520833333333334,0.6979166666666666
4,in,02,gap,mean_within_fold_auc,0.04166666666666663,-0.08333333333333337,0.16666666666666663
4,in,02,gap,pooled_roc_auc,-0.02039930555555558,-0.09548611111111116,0.06380208333333337
4,in,02,gap,accuracy,0.07291666666666663,-0.03125,0.16666666666666674
4,in,combined,within,mean_within_fold_auc,0.7552083333333334,0.65625,0.84375
4,in,combined,within,pooled_roc_auc,0.751953125,0.6667751736111112,0.8295410156249999
4,in,combined,within,accuracy,0.7135416666666666,0.625,0.796875
4,in,combined,cross,mean_within_fold_auc,0.75,0.65625,0.8385416666666666
4,in,combined,cross,pooled_roc_auc,0.6876085069444444,0.6372585720486111,0.7362196180555556
4,in,combined,cross,accuracy,0.5625,0.5260416666666666,0.5989583333333334
4,in,combined,gap,mean_within_fold_auc,0.00520833333333337,-0.08854166666666663,0.08854166666666674
4,in,combined,gap,pooled_roc_auc,0.06434461805555558,-0.01302354600694437,0.13042805989583328
4,in,combined,gap,accuracy,0.15104166666666663,0.07291666666666663,0.22395833333333337
4,attn,01,within,mean_within_fold_auc,0.7604166666666666,0.6458333333333334,0.8645833333333334
4,attn,01,within,pooled_roc_auc,0.7769097222222222,0.671875,0.8732638888888888
4,attn,01,within,accuracy,0.71875,0.625,0.8020833333333334
4,attn,01,cross,mean_within_fold_auc,0.8229166666666666,0.71875,0.9166666666666666
4,attn,01,cross,pooled_roc_auc,0.7734375,0.6927083333333334,0.8541666666666666
4,attn,01,cross,accuracy,0.5104166666666666,0.5,0.53125
4,attn,01,gap,mean_within_fold_auc,-0.0625,-0.20833333333333326,0.08333333333333337
4,attn,01,gap,pooled_roc_auc,0.00347222222222221,-0.12022569444444442,0.11458333333333337
4,attn,01,gap,accuracy,0.20833333333333337,0.10416666666666663,0.30208333333333337
4,attn,02,within,mean_within_fold_auc,0.75,0.6354166666666666,0.8541666666666666
4,attn,02,within,pooled_roc_auc,0.7352430555555556,0.6358506944444444,0.8302951388888888
4,attn,02,within,accuracy,0.71875,0.6354166666666666,0.8020833333333334
4,attn,02,cross,mean_within_fold_auc,0.7395833333333334,0.6041666666666666,0.8645833333333334
4,attn,02,cross,pooled_roc_auc,0.7565104166666666,0.6393229166666666,0.8559027777777778
4,attn,02,cross,accuracy,0.5833333333333334,0.5208333333333334,0.6458333333333334
4,attn,02,gap,mean_within_fold_auc,0.01041666666666663,-0.10416666666666674,0.125
4,attn,02,gap,pooled_roc_auc,-0.02126736111111105,-0.09895833333333337,0.06640625
4,attn,02,gap,accuracy,0.13541666666666663,0.05208333333333337,0.21875
4,attn,combined,within,mean_within_fold_auc,0.7552083333333334,0.65625,0.84375
4,attn,combined,within,pooled_roc_auc,0.7590060763888888,0.6772976345486111,0.8323594835069444
4,attn,combined,within,accuracy,0.71875,0.640625,0.7864583333333334
4,attn,combined,cross,mean_within_fold_auc,0.78125,0.6875,0.8645833333333334
4,attn,combined,cross,pooled_roc_auc,0.7252604166666666,0.6627604166666666,0.7870035807291667
4,attn,combined,cross,accuracy,0.546875,0.515625,0.578125
4,attn,combined,gap,mean_within_fold_auc,-0.02604166666666663,-0.11458333333333326,0.05729166666666663
4,attn,combined,gap,pooled_roc_auc,0.03374565972222221,-0.037546115451388896,0.09613715277777779
4,attn,combined,gap,accuracy,0.171875,0.09375,0.24479166666666663
4,out,01,within,mean_within_fold_auc,0.7604166666666666,0.6458333333333334,0.8645833333333334
4,out,01,within,pooled_roc_auc,0.7821180555555556,0.6770833333333334,0.8776041666666666
4,out,01,within,accuracy,0.75,0.6666666666666666,0.8333333333333334
4,out,01,cross,mean_within_fold_auc,0.8229166666666666,0.71875,0.9166666666666666
4,out,01,cross,pooled_roc_auc,0.76953125,0.6840277777777778,0.8537326388888888
4,out,01,cross,accuracy,0.5208333333333334,0.5,0.5520833333333334
4,out,01,gap,mean_within_fold_auc,-0.0625,-0.20833333333333326,0.08333333333333337
4,out,01,gap,pooled_roc_auc,0.01258680555555558,-0.11067708333333337,0.12544487847222208
4,out,01,gap,accuracy,0.22916666666666663,0.13541666666666663,0.32291666666666663
4,out,02,within,mean_within_fold_auc,0.7395833333333334,0.6145833333333334,0.8541666666666666
4,out,02,within,pooled_roc_auc,0.7369791666666666,0.6371527777777778,0.8315972222222222
4,out,02,within,accuracy,0.7083333333333334,0.6145833333333334,0.7916666666666666
4,out,02,cross,mean_within_fold_auc,0.71875,0.5729166666666666,0.84375
4,out,02,cross,pooled_roc_auc,0.7625868055555556,0.6484266493055556,0.859375
4,out,02,cross,accuracy,0.6041666666666666,0.5520833333333334,0.6666666666666666
4,out,02,gap,mean_within_fold_auc,0.02083333333333337,-0.10416666666666674,0.15625
4,out,02,gap,pooled_roc_auc,-0.02560763888888895,-0.10633680555555547,0.06857638888888895
4,out,02,gap,accuracy,0.10416666666666674,0.01041666666666663,0.19791666666666663
4,out,combined,within,mean_within_fold_auc,0.75,0.6510416666666666,0.8385416666666666
4,out,combined,within,pooled_roc_auc,0.7610677083333334,0.6827229817708333,0.8343126085069444
4,out,combined,within,accuracy,0.7291666666666666,0.65625,0.796875
4,out,combined,cross,mean_within_fold_auc,0.7708333333333334,0.6770833333333334,0.859375
4,out,combined,cross,pooled_roc_auc,0.7368706597222222,0.6715494791666666,0.7994791666666666
4,out,combined,cross,accuracy,0.5625,0.5364583333333334,0.59375
4,out,combined,gap,mean_within_fold_auc,-0.02083333333333337,-0.11458333333333326,0.06770833333333326
4,out,combined,gap,pooled_roc_auc,0.02419704861111116,-0.04264322916666663,0.08658854166666663
4,out,combined,gap,accuracy,0.16666666666666663,0.08854166666666674,0.23958333333333337
5,in,01,within,mean_within_fold_auc,0.7604166666666666,0.6458333333333334,0.8645833333333334
5,in,01,within,pooled_roc_auc,0.7821180555555556,0.6770833333333334,0.8776041666666666
5,in,01,within,accuracy,0.75,0.6666666666666666,0.8333333333333334
5,in,01,cross,mean_within_fold_auc,0.8229166666666666,0.71875,0.9166666666666666
5,in,01,cross,pooled_roc_auc,0.76953125,0.6840277777777778,0.8537326388888888
5,in,01,cross,accuracy,0.5208333333333334,0.5,0.5520833333333334
5,in,01,gap,mean_within_fold_auc,-0.0625,-0.20833333333333326,0.08333333333333337
5,in,01,gap,pooled_roc_auc,0.01258680555555558,-0.11067708333333337,0.12544487847222208
5,in,01,gap,accuracy,0.22916666666666663,0.13541666666666663,0.32291666666666663
5,in,02,within,mean_within_fold_auc,0.7395833333333334,0.6145833333333334,0.8541666666666666
5,in,02,within,pooled_roc_auc,0.7369791666666666,0.6371527777777778,0.8315972222222222
5,in,02,within,accuracy,0.7083333333333334,0.6145833333333334,0.7916666666666666
5,in,02,cross,mean_within_fold_auc,0.71875,0.5729166666666666,0.84375
5,in,02,cross,pooled_roc_auc,0.7625868055555556,0.6484266493055556,0.859375
5,in,02,cross,accuracy,0.6041666666666666,0.5520833333333334,0.6666666666666666
5,in,02,gap,mean_within_fold_auc,0.02083333333333337,-0.10416666666666674,0.15625
5,in,02,gap,pooled_roc_auc,-0.02560763888888895,-0.10633680555555547,0.06857638888888895
5,in,02,gap,accuracy,0.10416666666666674,0.01041666666666663,0.19791666666666663
5,in,combined,within,mean_within_fold_auc,0.75,0.6510416666666666,0.8385416666666666
5,in,combined,within,pooled_roc_auc,0.7610677083333334,0.6827229817708333,0.8343126085069444
5,in,combined,within,accuracy,0.7291666666666666,0.65625,0.796875
5,in,combined,cross,mean_within_fold_auc,0.7708333333333334,0.6770833333333334,0.859375
5,in,combined,cross,pooled_roc_auc,0.7368706597222222,0.6715494791666666,0.7994791666666666
5,in,combined,cross,accuracy,0.5625,0.5364583333333334,0.59375
5,in,combined,gap,mean_within_fold_auc,-0.02083333333333337,-0.11458333333333326,0.06770833333333326
5,in,combined,gap,pooled_roc_auc,0.02419704861111116,-0.04264322916666663,0.08658854166666663
5,in,combined,gap,accuracy,0.16666666666666663,0.08854166666666674,0.23958333333333337
5,attn,01,within,mean_within_fold_auc,0.7604166666666666,0.6458333333333334,0.8645833333333334
5,attn,01,within,pooled_roc_auc,0.7821180555555556,0.6792534722222222,0.8754340277777778
5,attn,01,within,accuracy,0.75,0.65625,0.8333333333333334
5,attn,01,cross,mean_within_fold_auc,0.84375,0.7395833333333334,0.9270833333333334
5,attn,01,cross,pooled_roc_auc,0.7777777777777778,0.6896701388888888,0.8628472222222222
5,attn,01,cross,accuracy,0.5208333333333334,0.5,0.5520833333333334
5,attn,01,gap,mean_within_fold_auc,-0.08333333333333337,-0.21875,0.05208333333333337
5,attn,01,gap,pooled_roc_auc,0.00434027777777779,-0.11848958333333337,0.11545138888888895
5,attn,01,gap,accuracy,0.22916666666666663,0.125,0.32291666666666674
5,attn,02,within,mean_within_fold_auc,0.7395833333333334,0.6145833333333334,0.8541666666666666
5,attn,02,within,pooled_roc_auc,0.7517361111111112,0.6497395833333334,0.8463541666666666
5,attn,02,within,accuracy,0.71875,0.625,0.8125
5,attn,02,cross,mean_within_fold_auc,0.7291666666666666,0.59375,0.8541666666666666
5,attn,02,cross,pooled_roc_auc,0.7699652777777778,0.6579861111111112,0.8632921006944443
5,attn,02,cross,accuracy,0.6041666666666666,0.5520833333333334,0.6666666666666666
5,attn,02,gap,mean_within_fold_auc,0.01041666666666674,-0.1148437499999998,0.14583333333333326
5,attn,02,gap,pooled_roc_auc,-0.01822916666666663,-0.10069444444444442,0.07421875
5,attn,02,gap,accuracy,0.11458333333333337,0.02083333333333326,0.20833333333333337
5,attn,combined,within,mean_within_fold_auc,0.75,0.6561197916666668,0.8333333333333334
5,attn,combined,within,pooled_roc_auc,0.7683376736111112,0.6892361111111112,0.8395182291666666
5,attn,combined,within,accuracy,0.734375,0.6510416666666666,0.8072916666666666
5,attn,combined,cross,mean_within_fold_auc,0.7864583333333334,0.6979166666666666,0.8697916666666666
5,attn,combined,cross,pooled_roc_auc,0.7492404513888888,0.6835910373263889,0.8127170138888888
5,attn,combined,cross,accuracy,0.5625,0.5364583333333334,0.59375
5,attn,combined,gap,mean_within_fold_auc,-0.03645833333333337,-0.11979166666666674,0.04166666666666663
5,attn,combined,gap,pooled_roc_auc,0.01909722222222232,-0.04600694444444442,0.07866753472222221
5,attn,combined,gap,accuracy,0.171875,0.08854166666666663,0.25
5,out,01,within,mean_within_fold_auc,0.7916666666666666,0.6770833333333334,0.8958333333333334
5,out,01,within,pooled_roc_auc,0.7877604166666666,0.6883572048611112,0.8802083333333334
5,out,01,within,accuracy,0.75,0.65625,0.8333333333333334
5,out,01,cross,mean_within_fold_auc,0.8333333333333334,0.7291666666666666,0.9270833333333334
5,out,01,cross,pooled_roc_auc,0.7764756944444444,0.6866319444444444,0.8624131944444444
5,out,01,cross,accuracy,0.5208333333333334,0.5,0.5520833333333334
5,out,01,gap,mean_within_fold_auc,-0.04166666666666674,-0.1875,0.10416666666666663
5,out,01,gap,pooled_roc_auc,0.01128472222222221,-0.10894097222222221,0.1254340277777778
5,out,01,gap,accuracy,0.22916666666666663,0.125,0.32291666666666674
5,out,02,within,mean_within_fold_auc,0.7604166666666666,0.6354166666666666,0.8645833333333334
5,out,02,within,pooled_roc_auc,0.7569444444444444,0.6605902777777778,0.8480902777777778
5,out,02,within,accuracy,0.71875,0.625,0.8020833333333334
5,out,02,cross,mean_within_fold_auc,0.7395833333333334,0.59375,0.8645833333333334
5,out,02,cross,pooled_roc_auc,0.7799479166666666,0.6727430555555556,0.8719618055555556
5,out,02,cross,accuracy,0.5833333333333334,0.5,0.6666666666666666
5,out,02,gap,mean_within_fold_auc,0.02083333333333326,-0.11458333333333337,0.15625
5,out,02,gap,pooled_roc_auc,-0.02300347222222221,-0.10373263888888884,0.06510416666666663
5,out,02,gap,accuracy,0.13541666666666663,0.03125,0.22916666666666674
5,out,combined,within,mean_within_fold_auc,0.7760416666666666,0.6822916666666666,0.859375
5,out,combined,within,pooled_roc_auc,0.7746310763888888,0.6998697916666666,0.8441867404513889
5,out,combined,within,accuracy,0.734375,0.65625,0.8020833333333334
5,out,combined,cross,mean_within_fold_auc,0.7864583333333334,0.6927083333333334,0.8697916666666666
5,out,combined,cross,pooled_roc_auc,0.7355685763888888,0.6728515625,0.7962239583333334
5,out,combined,cross,accuracy,0.5520833333333334,0.5208333333333334,0.5885416666666666
5,out,combined,gap,mean_within_fold_auc,-0.01041666666666674,-0.109375,0.08333333333333337
5,out,combined,gap,pooled_roc_auc,0.0390625,-0.022135416666666633,0.09711642795138886
5,out,combined,gap,accuracy,0.18229166666666663,0.09895833333333337,0.25520833333333326
6,in,01,within,mean_within_fold_auc,0.7916666666666666,0.6770833333333334,0.8958333333333334
6,in,01,within,pooled_roc_auc,0.7877604166666666,0.6883572048611112,0.8802083333333334
6,in,01,within,accuracy,0.75,0.65625,0.8333333333333334
6,in,01,cross,mean_within_fold_auc,0.8333333333333334,0.7291666666666666,0.9270833333333334
6,in,01,cross,pooled_roc_auc,0.7764756944444444,0.6866319444444444,0.8624131944444444
6,in,01,cross,accuracy,0.5208333333333334,0.5,0.5520833333333334
6,in,01,gap,mean_within_fold_auc,-0.04166666666666674,-0.1875,0.10416666666666663
6,in,01,gap,pooled_roc_auc,0.01128472222222221,-0.10894097222222221,0.1254340277777778
6,in,01,gap,accuracy,0.22916666666666663,0.125,0.32291666666666674
6,in,02,within,mean_within_fold_auc,0.7604166666666666,0.6354166666666666,0.8645833333333334
6,in,02,within,pooled_roc_auc,0.7569444444444444,0.6605902777777778,0.8480902777777778
6,in,02,within,accuracy,0.71875,0.625,0.8020833333333334
6,in,02,cross,mean_within_fold_auc,0.7395833333333334,0.59375,0.8645833333333334
6,in,02,cross,pooled_roc_auc,0.7799479166666666,0.6727430555555556,0.8719618055555556
6,in,02,cross,accuracy,0.5833333333333334,0.5,0.6666666666666666
6,in,02,gap,mean_within_fold_auc,0.02083333333333326,-0.11458333333333337,0.15625
6,in,02,gap,pooled_roc_auc,-0.02300347222222221,-0.10373263888888884,0.06510416666666663
6,in,02,gap,accuracy,0.13541666666666663,0.03125,0.22916666666666674
6,in,combined,within,mean_within_fold_auc,0.7760416666666666,0.6822916666666666,0.859375
6,in,combined,within,pooled_roc_auc,0.7746310763888888,0.6998697916666666,0.8441867404513889
6,in,combined,within,accuracy,0.734375,0.65625,0.8020833333333334
6,in,combined,cross,mean_within_fold_auc,0.7864583333333334,0.6927083333333334,0.8697916666666666
6,in,combined,cross,pooled_roc_auc,0.7355685763888888,0.6728515625,0.7962239583333334
6,in,combined,cross,accuracy,0.5520833333333334,0.5208333333333334,0.5885416666666666
6,in,combined,gap,mean_within_fold_auc,-0.01041666666666674,-0.109375,0.08333333333333337
6,in,combined,gap,pooled_roc_auc,0.0390625,-0.022135416666666633,0.09711642795138886
6,in,combined,gap,accuracy,0.18229166666666663,0.09895833333333337,0.25520833333333326
6,attn,01,within,mean_within_fold_auc,0.75,0.6145833333333334,0.8645833333333334
6,attn,01,within,pooled_roc_auc,0.7534722222222222,0.6488715277777778,0.8489583333333334
6,attn,01,within,accuracy,0.6770833333333334,0.5625,0.78125
6,attn,01,cross,mean_within_fold_auc,0.75,0.625,0.8645833333333334
6,attn,01,cross,pooled_roc_auc,0.7165798611111112,0.62890625,0.8020833333333334
6,attn,01,cross,accuracy,0.4895833333333333,0.46875,0.5
6,attn,01,gap,mean_within_fold_auc,0.0,-0.125,0.13541666666666674
6,attn,01,gap,pooled_roc_auc,0.03689236111111105,-0.06597222222222221,0.1371527777777778
6,attn,01,gap,accuracy,0.18750000000000006,0.08333333333333331,0.28125000000000006
6,attn,02,within,mean_within_fold_auc,0.7395833333333334,0.6041666666666666,0.8541666666666666
6,attn,02,within,pooled_roc_auc,0.7482638888888888,0.6410481770833334,0.8450520833333334
6,attn,02,within,accuracy,0.71875,0.6145833333333334,0.8125
6,attn,02,cross,mean_within_fold_auc,0.7083333333333334,0.5729166666666666,0.8333333333333334
6,attn,02,cross,pooled_roc_auc,0.7105034722222222,0.6080729166666666,0.8068576388888888
6,attn,02,cross,accuracy,0.5416666666666666,0.5,0.59375
6,attn,02,gap,mean_within_fold_auc,0.03125,-0.13541666666666663,0.1875
6,attn,02,gap,pooled_roc_auc,0.03776041666666663,-0.08898654513888896,0.15885416666666663
6,attn,02,gap,accuracy,0.17708333333333337,0.08333333333333337,0.27083333333333337
6,attn,combined,within,mean_within_fold_auc,0.7447916666666666,0.65625,0.828125
6,attn,combined,within,pooled_roc_auc,0.7527126736111112,0.6781656901041667,0.8243272569444444
6,attn,combined,within,accuracy,0.6979166666666666,0.6197916666666666,0.7708333333333334
6,attn,combined,cross,mean_within_fold_auc,0.7291666666666666,0.6302083333333334,0.8177083333333334
6,attn,combined,cross,pooled_roc_auc,0.6087239583333334,0.5721544053819445,0.642578125
6,attn,combined,cross,accuracy,0.515625,0.4895833333333333,0.5416666666666666
6,attn,combined,gap,mean_within_fold_auc,0.015625,-0.057421874999999956,0.08333333333333337
6,attn,combined,gap,pooled_roc_auc,0.1439887152777778,0.09049207899305552,0.19574924045138886
6,attn,combined,gap,accuracy,0.18229166666666663,0.11458333333333326,0.25520833333333326
6,out,01,within,mean_within_fold_auc,0.78125,0.6666666666666666,0.8854166666666666
6,out,01,within,pooled_roc_auc,0.7608506944444444,0.6588433159722222,0.8550455729166665
6,out,01,within,accuracy,0.6770833333333334,0.5729166666666666,0.7708333333333334
6,out,01,cross,mean_within_fold_auc,0.7395833333333334,0.6145833333333334,0.8541666666666666
6,out,01,cross,pooled_roc_auc,0.7022569444444444,0.6124131944444444,0.7916775173611109
6,out,01,cross,accuracy,0.4791666666666667,0.4479166666666667,0.5
6,out,01,gap,mean_within_fold_auc,0.04166666666666663,-0.07291666666666663,0.16666666666666674
6,out,01,gap,pooled_roc_auc,0.05859375,-0.04427083333333326,0.16015625
6,out,01,gap,accuracy,0.19791666666666669,0.09375000000000006,0.2916666666666667
6,out,02,within,mean_within_fold_auc,0.75,0.625,0.8645833333333334
6,out,02,within,pooled_roc_auc,0.7495659722222222,0.6484375,0.8441840277777778
6,out,02,within,accuracy,0.7291666666666666,0.625,0.8229166666666666
6,out,02,cross,mean_within_fold_auc,0.7083333333333334,0.5729166666666666,0.8333333333333334
6,out,02,cross,pooled_roc_auc,0.7018229166666666,0.59287109375,0.8012152777777778
6,out,02,cross,accuracy,0.5520833333333334,0.5104166666666666,0.6041666666666666
6,out,02,gap,mean_within_fold_auc,0.04166666666666663,-0.11458333333333337,0.1875
6,out,02,gap,pooled_roc_auc,0.04774305555555558,-0.07899305555555558,0.17362196180555545
6,out,02,gap,accuracy,0.17708333333333326,0.07291666666666674,0.27083333333333337
6,out,combined,within,mean_within_fold_auc,0.765625,0.6822916666666666,0.84375
6,out,combined,within,pooled_roc_auc,0.7567274305555556,0.6850043402777778,0.8262803819444444
6,out,combined,within,accuracy,0.703125,0.6354166666666666,0.7708333333333334
6,out,combined,cross,mean_within_fold_auc,0.7239583333333334,0.6302083333333334,0.8125
6,out,combined,cross,pooled_roc_auc,0.6032986111111112,0.564453125,0.6387803819444444
6,out,combined,cross,accuracy,0.515625,0.4895833333333333,0.546875
6,out,combined,gap,mean_within_fold_auc,0.04166666666666663,-0.03645833333333337,0.11458333333333337
6,out,combined,gap,pooled_roc_auc,0.15342881944444442,0.10155978732638889,0.20518663194444442
6,out,combined,gap,accuracy,0.1875,0.125,0.25520833333333326
7,in,01,within,mean_within_fold_auc,0.78125,0.6666666666666666,0.8854166666666666
7,in,01,within,pooled_roc_auc,0.7608506944444444,0.6588433159722222,0.8550455729166665
7,in,01,within,accuracy,0.6770833333333334,0.5729166666666666,0.7708333333333334
7,in,01,cross,mean_within_fold_auc,0.7395833333333334,0.6145833333333334,0.8541666666666666
7,in,01,cross,pooled_roc_auc,0.7022569444444444,0.6124131944444444,0.7916775173611109
7,in,01,cross,accuracy,0.4791666666666667,0.4479166666666667,0.5
7,in,01,gap,mean_within_fold_auc,0.04166666666666663,-0.07291666666666663,0.16666666666666674
7,in,01,gap,pooled_roc_auc,0.05859375,-0.04427083333333326,0.16015625
7,in,01,gap,accuracy,0.19791666666666669,0.09375000000000006,0.2916666666666667
7,in,02,within,mean_within_fold_auc,0.75,0.625,0.8645833333333334
7,in,02,within,pooled_roc_auc,0.7495659722222222,0.6484375,0.8441840277777778
7,in,02,within,accuracy,0.7291666666666666,0.625,0.8229166666666666
7,in,02,cross,mean_within_fold_auc,0.7083333333333334,0.5729166666666666,0.8333333333333334
7,in,02,cross,pooled_roc_auc,0.7018229166666666,0.59287109375,0.8012152777777778
7,in,02,cross,accuracy,0.5520833333333334,0.5104166666666666,0.6041666666666666
7,in,02,gap,mean_within_fold_auc,0.04166666666666663,-0.11458333333333337,0.1875
7,in,02,gap,pooled_roc_auc,0.04774305555555558,-0.07899305555555558,0.17362196180555545
7,in,02,gap,accuracy,0.17708333333333326,0.07291666666666674,0.27083333333333337
7,in,combined,within,mean_within_fold_auc,0.765625,0.6822916666666666,0.84375
7,in,combined,within,pooled_roc_auc,0.7567274305555556,0.6850043402777778,0.8262803819444444
7,in,combined,within,accuracy,0.703125,0.6354166666666666,0.7708333333333334
7,in,combined,cross,mean_within_fold_auc,0.7239583333333334,0.6302083333333334,0.8125
7,in,combined,cross,pooled_roc_auc,0.6032986111111112,0.564453125,0.6387803819444444
7,in,combined,cross,accuracy,0.515625,0.4895833333333333,0.546875
7,in,combined,gap,mean_within_fold_auc,0.04166666666666663,-0.03645833333333337,0.11458333333333337
7,in,combined,gap,pooled_roc_auc,0.15342881944444442,0.10155978732638889,0.20518663194444442
7,in,combined,gap,accuracy,0.1875,0.125,0.25520833333333326
7,attn,01,within,mean_within_fold_auc,0.7291666666666666,0.6145833333333334,0.8333333333333334
7,attn,01,within,pooled_roc_auc,0.7256944444444444,0.6314995659722222,0.81640625
7,attn,01,within,accuracy,0.65625,0.5729166666666666,0.7395833333333334
7,attn,01,cross,mean_within_fold_auc,0.6041666666666666,0.4791666666666667,0.7291666666666666
7,attn,01,cross,pooled_roc_auc,0.6436631944444444,0.5477430555555556,0.7374131944444444
7,attn,01,cross,accuracy,0.59375,0.5208333333333334,0.6666666666666666
7,attn,01,gap,mean_within_fold_auc,0.125,-0.04166666666666663,0.29166666666666663
7,attn,01,gap,pooled_roc_auc,0.08203125,-0.04079861111111105,0.21181640624999987
7,attn,01,gap,accuracy,0.0625,-0.05208333333333337,0.17708333333333326
7,attn,02,within,mean_within_fold_auc,0.6979166666666666,0.5625,0.8229166666666666
7,attn,02,within,pooled_roc_auc,0.6697048611111112,0.563791232638889,0.77734375
7,attn,02,within,accuracy,0.6354166666666666,0.5625,0.7083333333333334
7,attn,02,cross,mean_within_fold_auc,0.7083333333333334,0.5833333333333334,0.8229166666666666
7,attn,02,cross,pooled_roc_auc,0.6636284722222222,0.5815972222222222,0.7482638888888888
7,attn,02,cross,accuracy,0.5104166666666666,0.4791666666666667,0.5416666666666666
7,attn,02,gap,mean_within_fold_auc,-0.01041666666666674,-0.14583333333333337,0.13541666666666663
7,attn,02,gap,pooled_roc_auc,0.006076388888888951,-0.10069444444444442,0.11241319444444442
7,attn,02,gap,accuracy,0.125,0.04166666666666663,0.20833333333333331
7,attn,combined,within,mean_within_fold_auc,0.7135416666666666,0.6145833333333334,0.8072916666666666
7,attn,combined,within,pooled_roc_auc,0.6962890625,0.6111111111111112,0.7795166015624999
7,attn,combined,within,accuracy,0.6458333333333334,0.5885416666666666,0.703125
7,attn,combined,cross,mean_within_fold_auc,0.65625,0.5625,0.7447916666666666
7,attn,combined,cross,pooled_roc_auc,0.6178385416666666,0.5579427083333334,0.6742675781249999
7,attn,combined,cross,accuracy,0.5520833333333334,0.5208333333333334,0.5885416666666666
7,attn,combined,gap,mean_within_fold_auc,0.05729166666666663,-0.0625,0.17708333333333326
7,attn,combined,gap,pooled_roc_auc,0.07845052083333337,-0.006949869791666636,0.16439073350694444
7,attn,combined,gap,accuracy,0.09375,0.02083333333333337,0.16666666666666663
7,out,01,within,mean_within_fold_auc,0.7291666666666666,0.6041666666666666,0.84375
7,out,01,within,pooled_roc_auc,0.7135416666666666,0.6106770833333334,0.8107638888888888
7,out,01,within,accuracy,0.6354166666666666,0.5520833333333334,0.71875
7,out,01,cross,mean_within_fold_auc,0.6145833333333334,0.4895833333333333,0.7395833333333334
7,out,01,cross,pooled_roc_auc,0.6336805555555556,0.5347222222222222,0.7326388888888888
7,out,01,cross,accuracy,0.6458333333333334,0.5520833333333334,0.7395833333333334
7,out,01,gap,mean_within_fold_auc,0.11458333333333326,-0.05208333333333326,0.27083333333333337
7,out,01,gap,pooled_roc_auc,0.07986111111111105,-0.04513888888888884,0.21354166666666663
7,out,01,gap,accuracy,-0.01041666666666674,-0.13541666666666674,0.125
7,out,02,within,mean_within_fold_auc,0.6770833333333334,0.5520833333333334,0.7916666666666666
7,out,02,within,pooled_roc_auc,0.6610243055555556,0.5533745659722222,0.7708333333333334
7,out,02,within,accuracy,0.6458333333333334,0.5729166666666666,0.71875
7,out,02,cross,mean_within_fold_auc,0.7083333333333334,0.5833333333333334,0.8229166666666666
7,out,02,cross,pooled_roc_auc,0.6475694444444444,0.5681423611111112,0.7326388888888888
7,out,02,cross,accuracy,0.5,0.46875,0.53125
7,out,02,gap,mean_within_fold_auc,-0.03125,-0.1875,0.125
7,out,02,gap,pooled_roc_auc,0.01345486111111116,-0.09895833333333337,0.12240668402777766
7,out,02,gap,accuracy,0.14583333333333337,0.0625,0.22916666666666663
7,out,combined,within,mean_within_fold_auc,0.703125,0.5989583333333334,0.8020833333333334
7,out,combined,within,pooled_roc_auc,0.685546875,0.5964626736111112,0.7720296223958333
7,out,combined,within,accuracy,0.640625,0.5884114583333334,0.6979166666666666
7,out,combined,cross,mean_within_fold_auc,0.6614583333333334,0.5677083333333334,0.75
7,out,combined,cross,pooled_roc_auc,0.5970052083333334,0.5448133680555556,0.6493055555555556
7,out,combined,cross,accuracy,0.5729166666666666,0.5260416666666666,0.6197916666666666
7,out,combined,gap,mean_within_fold_auc,0.04166666666666663,-0.08333333333333337,0.16145833333333337
7,out,combined,gap,pooled_roc_auc,0.08854166666666663,-0.000979275173611108,0.17459038628472223
7,out,combined,gap,accuracy,0.06770833333333337,0.0,0.140625
8,in,01,within,mean_within_fold_auc,0.7291666666666666,0.6041666666666666,0.84375
8,in,01,within,pooled_roc_auc,0.7135416666666666,0.6106770833333334,0.8107638888888888
8,in,01,within,accuracy,0.6354166666666666,0.5520833333333334,0.71875
8,in,01,cross,mean_within_fold_auc,0.6145833333333334,0.4895833333333333,0.7395833333333334
8,in,01,cross,pooled_roc_auc,0.6336805555555556,0.5347222222222222,0.7326388888888888
8,in,01,cross,accuracy,0.6458333333333334,0.5520833333333334,0.7395833333333334
8,in,01,gap,mean_within_fold_auc,0.11458333333333326,-0.05208333333333326,0.27083333333333337
8,in,01,gap,pooled_roc_auc,0.07986111111111105,-0.04513888888888884,0.21354166666666663
8,in,01,gap,accuracy,-0.01041666666666674,-0.13541666666666674,0.125
8,in,02,within,mean_within_fold_auc,0.6770833333333334,0.5520833333333334,0.7916666666666666
8,in,02,within,pooled_roc_auc,0.6610243055555556,0.5533745659722222,0.7708333333333334
8,in,02,within,accuracy,0.6458333333333334,0.5729166666666666,0.71875
8,in,02,cross,mean_within_fold_auc,0.7083333333333334,0.5833333333333334,0.8229166666666666
8,in,02,cross,pooled_roc_auc,0.6475694444444444,0.5681423611111112,0.7326388888888888
8,in,02,cross,accuracy,0.5,0.46875,0.53125
8,in,02,gap,mean_within_fold_auc,-0.03125,-0.1875,0.125
8,in,02,gap,pooled_roc_auc,0.01345486111111116,-0.09895833333333337,0.12240668402777766
